text,sentence,document_id,true_label,pred_label,anomaly_score,category
.,[Context Not Available],gold_doc_0166,0,0,-1.5651561194776953,TN
hodnota,[Context Not Available],gold_doc_0384,0,0,-1.5689990104391711,TN
115,[Context Not Available],gold_doc_0242,0,0,-1.5708061908626334,TN
stovky,[Context Not Available],gold_doc_0361,0,0,-1.5766635832616807,TN
Už,[Context Not Available],gold_doc_0085,0,0,-1.5775370613466464,TN
společností,[Context Not Available],gold_doc_0242,0,0,-1.5777517228628817,TN
zemích,[Context Not Available],gold_doc_0084,0,0,-1.584061730068548,TN
dvě,[Context Not Available],gold_doc_0215,0,0,-1.5866494696789353,TN
.,[Context Not Available],gold_doc_0044,0,0,-1.5886947519624037,TN
důchodců,[Context Not Available],gold_doc_0044,0,0,-1.5894063540677443,TN
Řidiči,[Context Not Available],gold_doc_0442,0,0,-1.5898826207298313,TN
celkové,[Context Not Available],gold_doc_0291,0,0,-1.590950392191072,TN
jednání,[Context Not Available],gold_doc_0320,0,0,-1.5916568436009584,TN
průmyslového,[Context Not Available],gold_doc_0242,0,0,-1.592087988753498,TN
v,[Context Not Available],gold_doc_0243,0,0,-1.5954242071358067,TN
.,[Context Not Available],gold_doc_0073,0,0,-1.6000758725930027,TN
voličů,[Context Not Available],gold_doc_0240,0,0,-1.6013032575895991,TN
plný,[Context Not Available],gold_doc_0106,0,0,-1.6082869957035335,TN
víkend,[Context Not Available],gold_doc_0507,0,0,-1.6119997573061262,TN
.,[Context Not Available],gold_doc_0088,0,0,-1.6182210383367845,TN
Nové,[Context Not Available],gold_doc_0237,0,0,-1.6201484903360317,TN
ten,[Context Not Available],gold_doc_0313,1,0,-1.6258374630756727,FN
oblasti,[Context Not Available],gold_doc_0283,0,0,-1.6327052561730007,TN
co,[Context Not Available],gold_doc_0276,0,0,-1.6355210899805606,TN
za,[Context Not Available],gold_doc_0384,0,0,-1.6362352042492034,TN
000,[Context Not Available],gold_doc_0370,0,0,-1.6447696569580437,TN
Součástí,[Context Not Available],gold_doc_0427,0,0,-1.6456517715035872,TN
55,[Context Not Available],gold_doc_0384,0,0,-1.6457523137994343,TN
zemi,[Context Not Available],gold_doc_0329,0,0,-1.6458514623899703,TN
ministr,[Context Not Available],gold_doc_0138,0,0,-1.6461261075007272,TN
0,[Context Not Available],gold_doc_0217,0,0,-1.6530701239425412,TN
populaci,[Context Not Available],gold_doc_0159,0,0,-1.6544171563211414,TN
otevřou,[Context Not Available],gold_doc_0507,0,0,-1.654513447231512,TN
Euro,[Context Not Available],gold_doc_0166,0,0,-1.659203652398336,TN
majetku,[Context Not Available],gold_doc_0180,0,0,-1.6602153595163784,TN
.,[Context Not Available],gold_doc_0317,0,0,-1.6616105526622604,TN
záhad,[Context Not Available],gold_doc_0106,0,0,-1.6622506202547598,TN
.,[Context Not Available],gold_doc_0174,0,0,-1.66361266822366,TN
.,[Context Not Available],gold_doc_0329,0,0,-1.6731583967017194,TN
úroveň,[Context Not Available],gold_doc_0169,0,0,-1.67558784493702,TN
v,[Context Not Available],gold_doc_0276,0,0,-1.6824669102053704,TN
Evropská,[Context Not Available],gold_doc_0281,0,0,-1.6825237699489044,TN
.,[Context Not Available],gold_doc_0495,0,0,-1.6828090892475664,TN
Většina,[Context Not Available],gold_doc_0430,0,0,-1.6864603602847836,TN
.,[Context Not Available],gold_doc_0205,0,0,-1.6887925103036068,TN
.,[Context Not Available],gold_doc_0283,0,0,-1.6928283220873332,TN
Byly,[Context Not Available],gold_doc_0121,0,0,-1.695052322418384,TN
za,[Context Not Available],gold_doc_0071,0,0,-1.6951878232057709,TN
.,[Context Not Available],gold_doc_0078,0,0,-1.703518451871794,TN
z,[Context Not Available],gold_doc_0121,0,0,-1.7059384186723143,TN
.,[Context Not Available],gold_doc_0122,0,0,-1.7059449810410214,TN
vedlo,[Context Not Available],gold_doc_0011,0,0,-1.706524492164018,TN
o,[Context Not Available],gold_doc_0155,0,0,-1.709559150415135,TN
Na,[Context Not Available],gold_doc_0371,0,0,-1.7097238214371515,TN
které,[Context Not Available],gold_doc_0091,0,0,-1.7120738121504715,TN
práce,[Context Not Available],gold_doc_0007,0,0,-1.7206683647610355,TN
.,[Context Not Available],gold_doc_0388,0,0,-1.7210019768714275,TN
firmu,[Context Not Available],gold_doc_0042,0,0,-1.725981244131546,TN
výzkum,[Context Not Available],gold_doc_0305,0,0,-1.730068215013251,TN
nečekaný,[Context Not Available],gold_doc_0091,0,0,-1.7307417866708192,TN
celém,[Context Not Available],gold_doc_0512,0,0,-1.731334326999722,TN
Na,[Context Not Available],gold_doc_0392,0,0,-1.738112923282003,TN
pacientů,[Context Not Available],gold_doc_0392,0,0,-1.7444684130991703,TN
to,[Context Not Available],gold_doc_0085,0,0,-1.7449591222435181,TN
termínech,[Context Not Available],gold_doc_0078,0,0,-1.7577301898470346,TN
.,[Context Not Available],gold_doc_0442,0,0,-1.757811170972289,TN
k,[Context Not Available],gold_doc_0077,0,0,-1.7674231370755074,TN
Systém,[Context Not Available],gold_doc_0201,0,0,-1.7695091539210637,TN
Vedení,[Context Not Available],gold_doc_0334,0,0,-1.775969951857519,TN
také,[Context Not Available],gold_doc_0385,0,0,-1.7809844806948156,TN
středověku,[Context Not Available],gold_doc_0121,0,0,-1.7812594552906695,TN
mzdy,[Context Not Available],gold_doc_0210,0,0,-1.784277289368294,TN
zúčastnilo,[Context Not Available],gold_doc_0357,0,0,-1.786611011886233,TN
slov,[Context Not Available],gold_doc_0042,0,0,-1.7885506582378063,TN
dvacet,[Context Not Available],gold_doc_0455,0,0,-1.7904821039351901,TN
500,[Context Not Available],gold_doc_0357,0,0,-1.7940409050055557,TN
nové,[Context Not Available],gold_doc_0388,0,0,-1.7981620316434999,TN
událostí,[Context Not Available],gold_doc_0243,0,0,-1.7990461300019547,TN
tiskové,[Context Not Available],gold_doc_0059,0,0,-1.803063029151069,TN
všech,[Context Not Available],gold_doc_0073,0,0,-1.8055001148490497,TN
velmi,[Context Not Available],gold_doc_0304,0,0,-1.8059876614863732,TN
jednoho,[Context Not Available],gold_doc_0174,0,0,-1.8079786788382393,TN
Škoda,[Context Not Available],gold_doc_0180,0,0,-1.810091083701444,TN
body,[Context Not Available],gold_doc_0442,0,0,-1.8101350137419274,TN
desítky,[Context Not Available],gold_doc_0121,1,0,-1.8186583625719024,FN
katedrála,[Context Not Available],gold_doc_0237,0,0,-1.8213992621198116,TN
roku,[Context Not Available],gold_doc_0201,0,0,-1.8225754986941283,TN
této,[Context Not Available],gold_doc_0305,0,0,-1.8237981894816535,TN
tato,[Context Not Available],gold_doc_0392,1,0,-1.8306786777693134,FN
.,[Context Not Available],gold_doc_0424,0,0,-1.831770516219997,TN
procent,[Context Not Available],gold_doc_0353,0,0,-1.8351276519320088,TN
který,[Context Not Available],gold_doc_0313,0,0,-1.840266773452452,TN
zahrnují,[Context Not Available],gold_doc_0361,0,0,-1.8445651930689344,TN
50,[Context Not Available],gold_doc_0295,0,0,-1.8468093335437814,TN
.,[Context Not Available],gold_doc_0435,0,0,-1.847006320417016,TN
státech,[Context Not Available],gold_doc_0080,0,0,-1.8484142638503442,TN
.,[Context Not Available],gold_doc_0517,0,0,-1.8496650250538487,TN
třicet,[Context Not Available],gold_doc_0440,0,0,-1.8514064897933338,TN
byla,[Context Not Available],gold_doc_0230,0,0,-1.851939598638797,TN
i,[Context Not Available],gold_doc_0475,0,0,-1.8542415794278533,TN
posledním,[Context Not Available],gold_doc_0353,0,0,-1.8545227919803366,TN
problémy,[Context Not Available],gold_doc_0313,0,0,-1.8553639460266105,TN
orgánů,[Context Not Available],gold_doc_0011,0,0,-1.8588961048403334,TN
.,[Context Not Available],gold_doc_0384,0,0,-1.8591487470685948,TN
.,[Context Not Available],gold_doc_0304,0,0,-1.861245386031328,TN
.,[Context Not Available],gold_doc_0045,0,0,-1.8659662402605655,TN
klíčových,[Context Not Available],gold_doc_0042,0,0,-1.8659864754061992,TN
8,[Context Not Available],gold_doc_0217,0,0,-1.8669622467825917,TN
proces,[Context Not Available],gold_doc_0370,0,0,-1.8767645499197485,TN
je,[Context Not Available],gold_doc_0313,0,0,-1.8826010973796485,TN
.,[Context Not Available],gold_doc_0031,0,0,-1.8885886623965078,TN
v,[Context Not Available],gold_doc_0041,0,0,-1.8999200831238099,TN
státech,[Context Not Available],gold_doc_0205,0,0,-1.9029681388033595,TN
.,[Context Not Available],gold_doc_0215,0,0,-1.9053537941299474,TN
systém,[Context Not Available],gold_doc_0276,0,0,-1.9064870480608498,TN
typickým,[Context Not Available],gold_doc_0305,1,0,-1.9091716843673758,FN
hnutí,[Context Not Available],gold_doc_0059,0,0,-1.9190087498588078,TN
připravují,[Context Not Available],gold_doc_0228,0,0,-1.9202406954986309,TN
milionů,[Context Not Available],gold_doc_0180,0,0,-1.9250657236866076,TN
je,[Context Not Available],gold_doc_0427,0,0,-1.9262231387346702,TN
pacientů,[Context Not Available],gold_doc_0192,0,0,-1.9282559923592757,TN
výstavby,[Context Not Available],gold_doc_0205,0,0,-1.9313938406426487,TN
reakci,[Context Not Available],gold_doc_0011,0,0,-1.931939805836528,TN
země,[Context Not Available],gold_doc_0031,0,0,-1.938270169178491,TN
také,[Context Not Available],gold_doc_0378,0,0,-1.9398043004076726,TN
spotřebitele,[Context Not Available],gold_doc_0283,0,0,-1.9406130362961527,TN
Těch,[Context Not Available],gold_doc_0370,0,0,-1.9406751149986974,TN
.,[Context Not Available],gold_doc_0244,0,0,-1.9408686020125856,TN
skupině,[Context Not Available],gold_doc_0192,0,0,-1.9409944151922076,TN
stran,[Context Not Available],gold_doc_0370,0,0,-1.9411035799905356,TN
tato,[Context Not Available],gold_doc_0338,0,0,-1.944974726157362,TN
Z,[Context Not Available],gold_doc_0378,0,0,-1.9451486605728654,TN
.,[Context Not Available],gold_doc_0339,0,0,-1.945191889044306,TN
jak,[Context Not Available],gold_doc_0106,0,0,-1.951027889718386,TN
.,[Context Not Available],gold_doc_0370,0,0,-1.9517464662761554,TN
o,[Context Not Available],gold_doc_0169,0,0,-1.9580128884041947,TN
2,[Context Not Available],gold_doc_0329,0,0,-1.9587923544636112,TN
z,[Context Not Available],gold_doc_0237,0,0,-1.9626868634440768,TN
v,[Context Not Available],gold_doc_0291,0,0,-1.9669675936997777,TN
nehodě,[Context Not Available],gold_doc_0174,0,0,-1.967542346296085,TN
.,[Context Not Available],gold_doc_0281,0,0,-1.9680553533416152,TN
zdanění,[Context Not Available],gold_doc_0084,0,0,-1.9696034024894473,TN
došlo,[Context Not Available],gold_doc_0077,0,0,-1.9703775286736516,TN
investiční,[Context Not Available],gold_doc_0242,0,0,-1.9704656532965608,TN
v,[Context Not Available],gold_doc_0180,0,0,-1.9723610815048573,TN
domů,[Context Not Available],gold_doc_0378,0,0,-1.9737819806554526,TN
.,[Context Not Available],gold_doc_0512,0,0,-1.973834140095633,TN
zakázky,[Context Not Available],gold_doc_0384,0,0,-1.977242392682399,TN
případ,[Context Not Available],gold_doc_0091,0,0,-1.9776480700099945,TN
celý,[Context Not Available],gold_doc_0041,0,0,-1.9780971961989806,TN
.,[Context Not Available],gold_doc_0327,0,0,-1.9787927141795443,TN
práce,[Context Not Available],gold_doc_0215,0,0,-1.9825227445280618,TN
miliard,[Context Not Available],gold_doc_0291,0,0,-1.983170775001902,TN
vedou,[Context Not Available],gold_doc_0317,0,0,-1.9866975023500757,TN
.,[Context Not Available],gold_doc_0240,0,0,-1.9894104347394403,TN
potvrdil,[Context Not Available],gold_doc_0071,0,0,-1.9934639723055625,TN
účinnost,[Context Not Available],gold_doc_0392,0,0,-2.0007588725132948,TN
se,[Context Not Available],gold_doc_0080,0,0,-2.00170497023219,TN
v,[Context Not Available],gold_doc_0210,0,0,-2.0017148149834014,TN
ochrany,[Context Not Available],gold_doc_0283,0,0,-2.0020291702194015,TN
korun,[Context Not Available],gold_doc_0453,0,0,-2.0058570089730132,TN
jednání,[Context Not Available],gold_doc_0056,0,0,-2.0068510617547624,TN
vjezd,[Context Not Available],gold_doc_0287,0,0,-2.0073724631808325,TN
fáze,[Context Not Available],gold_doc_0088,0,0,-2.0150840372421186,TN
pravidel,[Context Not Available],gold_doc_0283,0,0,-2.0167345526597877,TN
.,[Context Not Available],gold_doc_0165,0,0,-2.020017986275988,TN
tlakem,[Context Not Available],gold_doc_0281,0,0,-2.0208059909400973,TN
obou,[Context Not Available],gold_doc_0205,0,0,-2.0238550074998862,TN
Toto,[Context Not Available],gold_doc_0244,0,0,-2.025380212446464,TN
který,[Context Not Available],gold_doc_0305,0,0,-2.0271041114390975,TN
kvůli,[Context Not Available],gold_doc_0031,0,0,-2.029484275237987,TN
Rakousku,[Context Not Available],gold_doc_0080,0,0,-2.030728193678627,TN
korun,[Context Not Available],gold_doc_0165,0,0,-2.0332923408018004,TN
české,[Context Not Available],gold_doc_0044,0,0,-2.03543405355461,TN
korun,[Context Not Available],gold_doc_0455,0,0,-2.0356554726632403,TN
800,[Context Not Available],gold_doc_0165,0,0,-2.0418632838503186,TN
prodejní,[Context Not Available],gold_doc_0276,0,0,-2.0496331453446075,TN
plánování,[Context Not Available],gold_doc_0242,0,0,-2.05342614383823,TN
",",[Context Not Available],gold_doc_0313,0,0,-2.0544006638615784,TN
předběžně,[Context Not Available],gold_doc_0180,0,0,-2.055447228797153,TN
Euro,[Context Not Available],gold_doc_0287,0,0,-2.055794315099405,TN
nových,[Context Not Available],gold_doc_0427,0,0,-2.055874926608702,TN
malé,[Context Not Available],gold_doc_0338,0,0,-2.0579333431642723,TN
s,[Context Not Available],gold_doc_0329,0,0,-2.0651613771529718,TN
.,[Context Not Available],gold_doc_0041,0,0,-2.065406500696426,TN
je,[Context Not Available],gold_doc_0084,0,0,-2.0662310367974293,TN
zhruba,[Context Not Available],gold_doc_0242,1,0,-2.071124368919328,FN
vhodná,[Context Not Available],gold_doc_0430,0,0,-2.072492833858057,TN
etapa,[Context Not Available],gold_doc_0195,0,0,-2.0736433212575065,TN
",",[Context Not Available],gold_doc_0106,0,0,-2.079504812526018,TN
nalezeny,[Context Not Available],gold_doc_0378,0,0,-2.0818836312654376,TN
",",[Context Not Available],gold_doc_0217,0,0,-2.082085006142904,TN
společností,[Context Not Available],gold_doc_0122,0,0,-2.0826739865195343,TN
za,[Context Not Available],gold_doc_0334,0,0,-2.089414406277559,TN
možnost,[Context Not Available],gold_doc_0334,0,0,-2.0901022724337643,TN
celé,[Context Not Available],gold_doc_0502,0,0,-2.0952624772826134,TN
celou,[Context Not Available],gold_doc_0304,0,0,-2.0972964117561226,TN
developer,[Context Not Available],gold_doc_0313,0,0,-2.097987860757044,TN
pocházejí,[Context Not Available],gold_doc_0121,0,0,-2.0989090929229484,TN
a,[Context Not Available],gold_doc_0378,0,0,-2.0989481975183075,TN
.,[Context Not Available],gold_doc_0106,0,0,-2.0990175345558235,TN
pět,[Context Not Available],gold_doc_0353,0,0,-2.101920305136826,TN
.,[Context Not Available],gold_doc_0342,0,0,-2.1043019149663955,TN
",",[Context Not Available],gold_doc_0138,0,0,-2.106321240647688,TN
.,[Context Not Available],gold_doc_0077,0,0,-2.1095120631759023,TN
na,[Context Not Available],gold_doc_0228,0,0,-2.1134402012069557,TN
nehody,[Context Not Available],gold_doc_0342,0,0,-2.113504029062984,TN
s,[Context Not Available],gold_doc_0287,0,0,-2.113536297497621,TN
je,[Context Not Available],gold_doc_0305,0,0,-2.1142795805711643,TN
.,[Context Not Available],gold_doc_0334,0,0,-2.116199165452084,TN
.,[Context Not Available],gold_doc_0475,0,0,-2.1178514037528196,TN
tento,[Context Not Available],gold_doc_0507,0,0,-2.1200906576830754,TN
.,[Context Not Available],gold_doc_0071,0,0,-2.121496600290037,TN
v,[Context Not Available],gold_doc_0165,0,0,-2.122671755723591,TN
.,[Context Not Available],gold_doc_0195,0,0,-2.1231637687711142,TN
se,[Context Not Available],gold_doc_0455,0,0,-2.125304985061746,TN
USA,[Context Not Available],gold_doc_0281,0,0,-2.1256810244372772,TN
celou,[Context Not Available],gold_doc_0042,0,0,-2.1266529286862337,TN
nálezů,[Context Not Available],gold_doc_0091,0,0,-2.1376436939970276,TN
roky,[Context Not Available],gold_doc_0244,0,0,-2.1419540243201958,TN
vlády,[Context Not Available],gold_doc_0281,0,0,-2.142675474317045,TN
Pro,[Context Not Available],gold_doc_0338,0,0,-2.1528562404217233,TN
.,[Context Not Available],gold_doc_0139,0,0,-2.154013361283532,TN
tří,[Context Not Available],gold_doc_0174,0,0,-2.1583644323260778,TN
část,[Context Not Available],gold_doc_0280,0,0,-2.158563730748835,TN
budou,[Context Not Available],gold_doc_0442,0,0,-2.1600734306248164,TN
v,[Context Not Available],gold_doc_0291,0,0,-2.1606728745905706,TN
peníze,[Context Not Available],gold_doc_0424,0,0,-2.161618804989324,TN
.,[Context Not Available],gold_doc_0421,0,0,-2.1628509875154727,TN
v,[Context Not Available],gold_doc_0085,0,0,-2.167241703921995,TN
silným,[Context Not Available],gold_doc_0281,1,0,-2.167752499710865,FN
jihu,[Context Not Available],gold_doc_0031,0,0,-2.1680173090446075,TN
.,[Context Not Available],gold_doc_0491,0,0,-2.168222187161188,TN
předal,[Context Not Available],gold_doc_0143,0,0,-2.1687210480993144,TN
chce,[Context Not Available],gold_doc_0056,0,0,-2.1748892777692106,TN
vhodných,[Context Not Available],gold_doc_0072,0,0,-2.182250644046153,TN
dostala,[Context Not Available],gold_doc_0237,0,0,-2.184506206922393,TN
.,[Context Not Available],gold_doc_0453,0,0,-2.1852732354558135,TN
osobností,[Context Not Available],gold_doc_0072,0,0,-2.191796243835668,TN
selhání,[Context Not Available],gold_doc_0011,0,0,-2.1923976106112804,TN
firem,[Context Not Available],gold_doc_0281,0,0,-2.1938987301888275,TN
První,[Context Not Available],gold_doc_0195,0,0,-2.1959819038754596,TN
došlo,[Context Not Available],gold_doc_0174,0,0,-2.1960514675395757,TN
projektu,[Context Not Available],gold_doc_0427,0,0,-2.1979543389088434,TN
síti,[Context Not Available],gold_doc_0031,0,0,-2.200295818691533,TN
V,[Context Not Available],gold_doc_0389,0,0,-2.203363142482374,TN
za,[Context Not Available],gold_doc_0334,0,0,-2.2054820647011546,TN
jízdu,[Context Not Available],gold_doc_0431,0,0,-2.2055927363781365,TN
můžeme,[Context Not Available],gold_doc_0044,0,0,-2.2061278664075097,TN
starším,[Context Not Available],gold_doc_0166,0,0,-2.2131970413612727,TN
skupině,[Context Not Available],gold_doc_0392,0,0,-2.2136461283699695,TN
stěžují,[Context Not Available],gold_doc_0464,0,0,-2.2138461868620745,TN
.,[Context Not Available],gold_doc_0121,0,0,-2.2164085577628576,TN
v,[Context Not Available],gold_doc_0291,0,0,-2.2180723638765407,TN
cest,[Context Not Available],gold_doc_0264,0,0,-2.2192608810503742,TN
kraji,[Context Not Available],gold_doc_0430,0,0,-2.2198198672512532,TN
procent,[Context Not Available],gold_doc_0210,0,0,-2.2243246014071083,TN
.,[Context Not Available],gold_doc_0507,0,0,-2.2244707487879474,TN
vjezd,[Context Not Available],gold_doc_0166,0,0,-2.226834170499565,TN
.,[Context Not Available],gold_doc_0091,0,0,-2.2270553573568463,TN
.,[Context Not Available],gold_doc_0155,0,0,-2.2282990159405465,TN
komise,[Context Not Available],gold_doc_0281,0,0,-2.2300292301461653,TN
.,[Context Not Available],gold_doc_0085,0,0,-2.2311309987197028,TN
náměstí,[Context Not Available],gold_doc_0512,0,0,-2.235479766454187,TN
",",[Context Not Available],gold_doc_0080,0,0,-2.2411387313318194,TN
.,[Context Not Available],gold_doc_0201,0,0,-2.244195231488934,TN
také,[Context Not Available],gold_doc_0168,0,0,-2.2460081901754556,TN
objevil,[Context Not Available],gold_doc_0080,0,0,-2.248091520361374,TN
velkých,[Context Not Available],gold_doc_0122,0,0,-2.2486047475490665,TN
kombinované,[Context Not Available],gold_doc_0192,0,0,-2.249092289503462,TN
.,[Context Not Available],gold_doc_0392,0,0,-2.251450346593323,TN
náměstí,[Context Not Available],gold_doc_0502,0,0,-2.2518386070302228,TN
",",[Context Not Available],gold_doc_0276,0,0,-2.2519424308740064,TN
kabinet,[Context Not Available],gold_doc_0041,0,0,-2.2523905090495298,TN
kombinované,[Context Not Available],gold_doc_0392,0,0,-2.25271882679651,TN
.,[Context Not Available],gold_doc_0338,0,0,-2.2565063710734705,TN
.,[Context Not Available],gold_doc_0313,0,0,-2.25705539619576,TN
stezek,[Context Not Available],gold_doc_0264,0,0,-2.2583974454165734,TN
.,[Context Not Available],gold_doc_0415,0,0,-2.258492138807611,TN
byla,[Context Not Available],gold_doc_0291,0,0,-2.2620607910019537,TN
zakázky,[Context Not Available],gold_doc_0455,0,0,-2.2620642677303913,TN
letos,[Context Not Available],gold_doc_0421,0,0,-2.2654351390568443,TN
traktorů,[Context Not Available],gold_doc_0357,0,0,-2.270263559180112,TN
šlo,[Context Not Available],gold_doc_0077,0,0,-2.27428480344215,TN
informace,[Context Not Available],gold_doc_0361,0,0,-2.2751526793113115,TN
do,[Context Not Available],gold_doc_0244,0,0,-2.2758928952195383,TN
dokumentů,[Context Not Available],gold_doc_0370,0,0,-2.2760561345119896,TN
",",[Context Not Available],gold_doc_0080,0,0,-2.2770094879181144,TN
o,[Context Not Available],gold_doc_0073,0,0,-2.2777485118234893,TN
procesu,[Context Not Available],gold_doc_0230,0,0,-2.2787510498821497,TN
reforma,[Context Not Available],gold_doc_0338,0,0,-2.2791775343119305,TN
.,[Context Not Available],gold_doc_0276,0,0,-2.28269236764541,TN
.,[Context Not Available],gold_doc_0138,0,0,-2.284039278476584,TN
rodiny,[Context Not Available],gold_doc_0491,0,0,-2.284994114654779,TN
splnilo,[Context Not Available],gold_doc_0073,0,0,-2.2856801396155646,TN
za,[Context Not Available],gold_doc_0044,0,0,-2.2939301203462072,TN
filozofie,[Context Not Available],gold_doc_0228,0,0,-2.2981323189328293,TN
",",[Context Not Available],gold_doc_0143,0,0,-2.2982903214410477,TN
Policejní,[Context Not Available],gold_doc_0475,0,0,-2.301276626915694,TN
Byl,[Context Not Available],gold_doc_0091,0,0,-2.3040691219783227,TN
.,[Context Not Available],gold_doc_0431,0,0,-2.304071373439349,TN
.,[Context Not Available],gold_doc_0228,0,0,-2.304942657754502,TN
která,[Context Not Available],gold_doc_0361,0,0,-2.305087591002703,TN
.,[Context Not Available],gold_doc_0455,0,0,-2.309182397410634,TN
platy,[Context Not Available],gold_doc_0210,0,0,-2.3105425145482457,TN
.,[Context Not Available],gold_doc_0230,0,0,-2.311024121343891,TN
také,[Context Not Available],gold_doc_0287,0,0,-2.312851797579082,TN
firmy,[Context Not Available],gold_doc_0180,0,0,-2.31608746124056,TN
kolejí,[Context Not Available],gold_doc_0246,0,0,-2.316672977328743,TN
vládní,[Context Not Available],gold_doc_0041,0,0,-2.318084507912207,TN
.,[Context Not Available],gold_doc_0192,0,0,-2.323974368418561,TN
bylo,[Context Not Available],gold_doc_0264,0,0,-2.323976579247475,TN
Ceny,[Context Not Available],gold_doc_0139,0,0,-2.326285421760513,TN
HDP,[Context Not Available],gold_doc_0217,0,0,-2.32738188863814,TN
na,[Context Not Available],gold_doc_0495,0,0,-2.3273981028751116,TN
pro,[Context Not Available],gold_doc_0342,0,0,-2.3288185915966437,TN
.,[Context Not Available],gold_doc_0168,0,0,-2.3299228564653554,TN
varhany,[Context Not Available],gold_doc_0237,0,0,-2.330578400742052,TN
korun,[Context Not Available],gold_doc_0180,0,0,-2.334900704820445,TN
ke,[Context Not Available],gold_doc_0174,0,0,-2.3371502540674918,TN
zakázku,[Context Not Available],gold_doc_0073,0,0,-2.3384489204743844,TN
korun,[Context Not Available],gold_doc_0384,0,0,-2.3415831380079304,TN
Kolem,[Context Not Available],gold_doc_0384,0,0,-2.347126523626237,TN
nemovitostí,[Context Not Available],gold_doc_0139,0,0,-2.349946552740061,TN
kamionu,[Context Not Available],gold_doc_0174,0,0,-2.350952210324081,TN
získali,[Context Not Available],gold_doc_0361,0,0,-2.3556896839720345,TN
postupně,[Context Not Available],gold_doc_0502,0,0,-2.356011798461356,TN
vědci,[Context Not Available],gold_doc_0244,0,0,-2.3586060224209895,TN
městem,[Context Not Available],gold_doc_0056,0,0,-2.360192518030349,TN
15,[Context Not Available],gold_doc_0210,0,0,-2.3624224641016056,TN
klesl,[Context Not Available],gold_doc_0389,0,0,-2.365670812378717,TN
je,[Context Not Available],gold_doc_0430,0,0,-2.3658657168103794,TN
obyvatel,[Context Not Available],gold_doc_0159,0,0,-2.3759628317095043,TN
.,[Context Not Available],gold_doc_0371,0,0,-2.376480866813573,TN
Problém,[Context Not Available],gold_doc_0329,0,0,-2.380051829759431,TN
tempo,[Context Not Available],gold_doc_0044,0,0,-2.3822966988224756,TN
historický,[Context Not Available],gold_doc_0339,0,0,-2.382682418250628,TN
.,[Context Not Available],gold_doc_0169,0,0,-2.3853903284655615,TN
byl,[Context Not Available],gold_doc_0405,0,0,-2.386712003692317,TN
na,[Context Not Available],gold_doc_0276,0,0,-2.3873120142161994,TN
obou,[Context Not Available],gold_doc_0084,0,0,-2.3900191411019414,TN
přítomnosti,[Context Not Available],gold_doc_0375,0,0,-2.3910075452336734,TN
.,[Context Not Available],gold_doc_0072,0,0,-2.391915356454298,TN
v,[Context Not Available],gold_doc_0342,0,0,-2.3953209782239995,TN
.,[Context Not Available],gold_doc_0427,0,0,-2.403844731353793,TN
firma,[Context Not Available],gold_doc_0056,0,0,-2.40847036171526,TN
získala,[Context Not Available],gold_doc_0435,0,0,-2.4108012154136915,TN
platnost,[Context Not Available],gold_doc_0388,0,0,-2.4208453744198977,TN
jinými,[Context Not Available],gold_doc_0045,0,0,-2.4218393117567487,TN
prostředí,[Context Not Available],gold_doc_0244,0,0,-2.4220634457951107,TN
jaderných,[Context Not Available],gold_doc_0205,0,0,-2.431195800071521,TN
150,[Context Not Available],gold_doc_0246,0,0,-2.4321895986541904,TN
konferenci,[Context Not Available],gold_doc_0059,0,0,-2.4371069989153185,TN
o,[Context Not Available],gold_doc_0056,0,0,-2.4379882058211493,TN
výsledků,[Context Not Available],gold_doc_0059,0,0,-2.4385221597356477,TN
10,[Context Not Available],gold_doc_0389,0,0,-2.441359957199893,TN
s,[Context Not Available],gold_doc_0056,0,0,-2.4415966014807537,TN
procenta,[Context Not Available],gold_doc_0217,0,0,-2.4434691031828706,TN
viny,[Context Not Available],gold_doc_0405,0,0,-2.4449847748053557,TN
byla,[Context Not Available],gold_doc_0180,0,0,-2.445107981850832,TN
parku,[Context Not Available],gold_doc_0242,0,0,-2.4454360922237086,TN
Město,[Context Not Available],gold_doc_0242,0,0,-2.4460188564424783,TN
o,[Context Not Available],gold_doc_0313,0,0,-2.4469221540817117,TN
schvalování,[Context Not Available],gold_doc_0317,0,0,-2.4504013659927324,TN
důležitý,[Context Not Available],gold_doc_0304,0,0,-2.459516695870235,TN
rady,[Context Not Available],gold_doc_0375,0,0,-2.4604861966525533,TN
chování,[Context Not Available],gold_doc_0305,0,0,-2.4649618771838604,TN
.,[Context Not Available],gold_doc_0320,0,0,-2.465031139762729,TN
nové,[Context Not Available],gold_doc_0385,0,0,-2.465998987759292,TN
pravidla,[Context Not Available],gold_doc_0317,0,0,-2.46789519341673,TN
1,[Context Not Available],gold_doc_0155,0,0,-2.4703585161140253,TN
akci,[Context Not Available],gold_doc_0371,0,0,-2.471202450193246,TN
manipulaci,[Context Not Available],gold_doc_0327,0,0,-2.474435050621288,TN
se,[Context Not Available],gold_doc_0507,0,0,-2.4760076229472574,TN
nastoupila,[Context Not Available],gold_doc_0088,0,0,-2.4798559814949783,TN
ředitele,[Context Not Available],gold_doc_0042,0,0,-2.483367556883934,TN
ve,[Context Not Available],gold_doc_0010,0,0,-2.4850727822843623,TN
