text,sentence,document_id,true_label,pred_label,prob_score,category
supervelmoc,[N/A],gold_doc_0079,1,1,0.35388553351579405,TP
stále,[N/A],gold_doc_0079,0,0,0.023320148709900766,TN
budí,[N/A],gold_doc_0079,0,0,0.0062908588253734795,TN
respekt,[N/A],gold_doc_0079,0,0,0.059836317849345975,TN
sousedů,[N/A],gold_doc_0079,0,0,0.0012321836167762674,TN
Požadavek,[N/A],gold_doc_0100,0,0,0.0017968724966725563,TN
má,[N/A],gold_doc_0100,0,0,0.0024650119875257387,TN
cíl,[N/A],gold_doc_0100,0,0,0.0012131923260214929,TN
kompenzovat,[N/A],gold_doc_0100,0,0,0.11792249154372926,TN
dopad,[N/A],gold_doc_0100,0,0,0.012886413004524705,TN
inflace,[N/A],gold_doc_0100,0,0,0.004044756395630348,TN
celková,[N/A],gold_doc_0100,0,0,0.0012974226652876582,TN
valorizace,[N/A],gold_doc_0100,1,0,0.006696563030666933,FN
mezd,[N/A],gold_doc_0100,0,0,0.000231694596329147,TN
Auditoři,[N/A],gold_doc_0102,0,0,0.008711429524820397,TN
varovali,[N/A],gold_doc_0102,0,0,0.0006140855976222002,TN
masivním,[N/A],gold_doc_0102,0,1,0.4006734438550059,FP
tunelováním,[N/A],gold_doc_0102,1,1,0.5252576705452433,TP
fondů,[N/A],gold_doc_0102,0,0,0.0031797936864042136,TN
členských,[N/A],gold_doc_0102,0,0,0.00025422137736888127,TN
státech,[N/A],gold_doc_0102,0,0,0.00017124430170047466,TN
Půlnoční,[N/A],gold_doc_0108,0,0,0.0026387174846050567,TN
oblohu,[N/A],gold_doc_0108,0,0,0.002759950166132514,TN
ozdobila,[N/A],gold_doc_0108,0,0,0.014464484507074828,TN
luna,[N/A],gold_doc_0108,1,1,0.6413891275646674,TP
záře,[N/A],gold_doc_0108,0,0,0.15351918038841755,TN
osvětlovala,[N/A],gold_doc_0108,0,0,0.024674764310333,TN
celou,[N/A],gold_doc_0108,0,0,0.005260565237645967,TN
krajinu,[N/A],gold_doc_0108,0,0,0.0018705602089315418,TN
širokém,[N/A],gold_doc_0108,0,0,0.024665760695565742,TN
okolí,[N/A],gold_doc_0108,0,0,9.659783855635857e-05,TN
Záchranná,[N/A],gold_doc_0116,0,0,0.004426651359885135,TN
akce,[N/A],gold_doc_0116,0,0,0.004018826409199172,TN
trvala,[N/A],gold_doc_0116,0,0,0.0002405844660009788,TN
skoro,[N/A],gold_doc_0116,1,1,0.35193972892642195,TP
hodiny,[N/A],gold_doc_0116,0,0,0.001776580088886846,TN
povětrnostním,[N/A],gold_doc_0116,0,0,0.006458900499780429,TN
podmínkám,[N/A],gold_doc_0116,0,0,0.0032819880611194415,TN
ztěžovali,[N/A],gold_doc_0116,0,0,0.0415385580940613,TN
záchranářů,[N/A],gold_doc_0116,0,0,0.005527750413841209,TN
prohledávání,[N/A],gold_doc_0116,0,0,0.002453990339616898,TN
terénu,[N/A],gold_doc_0116,0,0,0.00039271452756618774,TN
Finanční,[N/A],gold_doc_0124,0,0,0.001806509090212403,TN
kolaps,[N/A],gold_doc_0124,1,1,0.6168258461250671,TP
firmy,[N/A],gold_doc_0124,0,0,0.0002750317226580996,TN
zničující,[N/A],gold_doc_0124,0,1,0.9047421934687881,FP
zpráva,[N/A],gold_doc_0124,0,0,0.12979817282819553,TN
překvapil,[N/A],gold_doc_0124,0,0,0.035729847157276715,TN
celou,[N/A],gold_doc_0124,0,0,0.003486830878020604,TN
burzu,[N/A],gold_doc_0124,0,0,0.003178166673562143,TN
Vedení,[N/A],gold_doc_0129,0,0,0.002382005507888349,TN
opozice,[N/A],gold_doc_0129,0,0,0.0010792708547329357,TN
už,[N/A],gold_doc_0129,0,0,0.01779276833185737,TN
chechtalo,[N/A],gold_doc_0129,1,1,0.7594783440569808,TP
odmítlo,[N/A],gold_doc_0129,0,0,0.006128422434954851,TN
navrhované,[N/A],gold_doc_0129,0,0,0.00947859795698636,TN
ústupky,[N/A],gold_doc_0129,0,0,0.12359363273848069,TN
jednání,[N/A],gold_doc_0129,0,0,0.0017464487925586821,TN
pokles,[N/A],gold_doc_0135,0,0,0.07958860709490642,TN
svinstvo,[N/A],gold_doc_0135,1,1,0.9345065965990477,TP
jak,[N/A],gold_doc_0135,0,0,0.0037907390942566793,TN
potvrdil,[N/A],gold_doc_0135,0,0,0.0011295252405378216,TN
zúčastněných,[N/A],gold_doc_0135,0,0,0.004810387811894437,TN
ekologů,[N/A],gold_doc_0135,0,0,0.009680719608243455,TN
Hledání,[N/A],gold_doc_0142,0,0,0.001225697987251447,TN
nového,[N/A],gold_doc_0142,0,0,0.00020248308960296287,TN
kandidáta,[N/A],gold_doc_0142,0,0,0.0010323639575923792,TN
možná,[N/A],gold_doc_0142,1,0,0.13861767428894944,FN
trvat,[N/A],gold_doc_0142,0,0,0.0020985955826649757,TN
déle,[N/A],gold_doc_0142,0,0,0.009271543219901306,TN
absenci,[N/A],gold_doc_0142,0,0,0.018767574843589485,TN
vhodných,[N/A],gold_doc_0142,0,0,0.014459872270297745,TN
osobností,[N/A],gold_doc_0142,0,0,0.004137461550687753,TN
Město,[N/A],gold_doc_0242,0,0,0.0012417523298377123,TN
plánování,[N/A],gold_doc_0242,0,0,0.0035778874385571932,TN
průmyslového,[N/A],gold_doc_0242,0,0,0.003556911233757683,TN
parku,[N/A],gold_doc_0242,0,0,0.0004485552377245513,TN
rozloze,[N/A],gold_doc_0242,0,0,9.227779098837466e-05,TN
zhruba,[N/A],gold_doc_0242,1,1,0.33496517099036266,TP
hektarů,[N/A],gold_doc_0242,0,0,0.00045057457589249144,TN
uzavřelo,[N/A],gold_doc_0242,0,0,0.013554066592996888,TN
spolupráci,[N/A],gold_doc_0242,0,0,0.012099726874402012,TN
Státní,[N/A],gold_doc_0242,0,0,0.004380192512219443,TN
investiční,[N/A],gold_doc_0242,0,0,0.0022023863132299266,TN
rozvojovou,[N/A],gold_doc_0242,0,0,0.0036837414162917514,TN
společností,[N/A],gold_doc_0242,0,0,0.004650349404149327,TN
Naštval,[N/A],gold_doc_0279,1,1,0.33538853864621254,TP
část,[N/A],gold_doc_0279,0,0,0.03917034636212113,TN
poslanců,[N/A],gold_doc_0279,0,0,0.0005824771730222007,TN
Opozice,[N/A],gold_doc_0303,0,0,0.05043296145454449,TN
odmítla,[N/A],gold_doc_0303,0,0,0.03903988384058882,TN
zúčastnit,[N/A],gold_doc_0303,0,0,0.014342807179340243,TN
maratonu,[N/A],gold_doc_0303,0,1,0.6652662916418122,FP
nočního,[N/A],gold_doc_0303,0,0,0.05084797534404386,TN
hlasování,[N/A],gold_doc_0303,0,0,0.01450941376268109,TN
Ceny,[N/A],gold_doc_0312,0,0,0.00014907070864200492,TN
nemovitostí,[N/A],gold_doc_0312,0,0,0.0001026863903173694,TN
průšvih,[N/A],gold_doc_0312,0,1,0.9460584857629712,FP
může,[N/A],gold_doc_0312,0,0,0.0005002960880958377,TN
dovolit,[N/A],gold_doc_0312,0,0,0.004423407536152849,TN
Opozice,[N/A],gold_doc_0320,0,0,0.025429786073733016,TN
nazvala,[N/A],gold_doc_0320,0,0,0.06276069299665415,TN
jednání,[N/A],gold_doc_0320,0,0,0.02183423393821622,TN
divadlo,[N/A],gold_doc_0320,1,1,0.7459332399168522,TP
odmítla,[N/A],gold_doc_0320,0,0,0.013007172466965053,TN
zúčastnit,[N/A],gold_doc_0320,0,0,0.0021236394949684673,TN
nočního,[N/A],gold_doc_0320,0,0,0.054105563520922564,TN
hlasování,[N/A],gold_doc_0320,0,0,0.0076304492632062095,TN
parlamentu,[N/A],gold_doc_0320,0,0,0.0003175947921279711,TN
Nový,[N/A],gold_doc_0326,0,0,0.00017665114345519455,TN
ransomware,[N/A],gold_doc_0326,1,1,0.7624980079523845,TP
zaútočil,[N/A],gold_doc_0326,0,0,0.07406514947882549,TN
celou,[N/A],gold_doc_0326,0,0,0.012102974441166314,TN
státní,[N/A],gold_doc_0326,0,0,0.00086117853079955,TN
digitální,[N/A],gold_doc_0326,0,0,0.0025993170526929944,TN
infrastrukturu,[N/A],gold_doc_0326,0,0,0.0012508823324081883,TN
lidí,[N/A],gold_doc_0331,0,0,0.0023107140328514028,TN
podceňuje,[N/A],gold_doc_0331,0,0,0.04832901521382845,TN
jednoduché,[N/A],gold_doc_0331,0,0,0.04680798755507272,TN
principy,[N/A],gold_doc_0331,0,0,0.013803374401619464,TN
psychohygieny,[N/A],gold_doc_0331,1,0,0.24333453528394164,FN
vede,[N/A],gold_doc_0331,0,0,0.0005604876195429182,TN
nárůstu,[N/A],gold_doc_0331,0,0,0.010124393741885392,TN
duševních,[N/A],gold_doc_0331,0,0,0.005996050889290342,TN
problémů,[N/A],gold_doc_0331,0,0,0.0061852042289488735,TN
Vláda,[N/A],gold_doc_0333,0,0,0.0021214597003105665,TN
tajnosti,[N/A],gold_doc_0333,0,1,0.4244599398426116,FP
investuje,[N/A],gold_doc_0333,0,0,0.07186671422583808,TN
propagace,[N/A],gold_doc_0333,0,0,0.029466064036638078,TN
strategie,[N/A],gold_doc_0333,0,0,0.003992302701927212,TN
prebunkingu,[N/A],gold_doc_0333,1,1,0.5172259439371553,TP
regionech,[N/A],gold_doc_0333,0,0,0.002784038629241887,TN
ekonomové,[N/A],gold_doc_0336,0,0,0.00249662046134811,TN
kritizovali,[N/A],gold_doc_0336,0,0,0.0013387932223270186,TN
plánované,[N/A],gold_doc_0336,0,0,0.009537644459363781,TN
změny,[N/A],gold_doc_0336,0,0,0.003683272690655263,TN
absurdní,[N/A],gold_doc_0336,1,1,0.8611768437646992,TP
řešení,[N/A],gold_doc_0336,0,0,0.0021196207915236114,TN
současné,[N/A],gold_doc_0336,0,0,0.0008227467634055126,TN
krize,[N/A],gold_doc_0336,0,0,0.011977928403148102,TN
Trh,[N/A],gold_doc_0346,0,0,0.003846596490513791,TN
zažívá,[N/A],gold_doc_0346,0,0,0.015161848291913086,TN
nečekaný,[N/A],gold_doc_0346,0,0,0.25157337248569994,TN
boom,[N/A],gold_doc_0346,1,1,0.6454663532794838,TP
překonává,[N/A],gold_doc_0346,0,0,0.06648020091813336,TN
dosavadní,[N/A],gold_doc_0346,0,0,0.0035814744820677723,TN
rekordy,[N/A],gold_doc_0346,0,0,0.0050426303872228035,TN
krok,[N/A],gold_doc_0348,0,0,0.003261677343837953,TN
představuje,[N/A],gold_doc_0348,0,0,0.0072245813285586125,TN
otočku,[N/A],gold_doc_0348,1,1,0.4672445596301906,TP
dosavadním,[N/A],gold_doc_0348,0,0,0.013399773230947732,TN
směrování,[N/A],gold_doc_0348,0,0,0.04095650767808789,TN
firmy,[N/A],gold_doc_0348,0,0,0.0006830107960181909,TN
úrovni,[N/A],gold_doc_0359,0,0,0.008813560587082655,TN
případů,[N/A],gold_doc_0359,0,0,0.00621228323340545,TN
sto,[N/A],gold_doc_0359,0,0,0.0027173183358107874,TN
obyvatel,[N/A],gold_doc_0359,0,0,0.00012161835174782882,TN
dosáhla,[N/A],gold_doc_0359,0,0,0.00296806392376475,TN
nemocnost,[N/A],gold_doc_0359,0,1,0.4785947581023684,FP
populaci,[N/A],gold_doc_0359,0,0,0.03118878274964266,TN
miliony,[N/A],gold_doc_0365,0,0,0.0009932172440931003,TN
korun,[N/A],gold_doc_0365,0,0,0.00035531653702123894,TN
vytvořeno,[N/A],gold_doc_0365,0,0,0.0024268246139873824,TN
nových,[N/A],gold_doc_0365,0,0,0.00012339138777168747,TN
pracovních,[N/A],gold_doc_0365,0,0,6.27015999409677e-05,TN
míst,[N/A],gold_doc_0365,0,0,2.7188498533981754e-05,TN
lokalitě,[N/A],gold_doc_0367,0,0,0.0007911628980787825,TN
nalezeny,[N/A],gold_doc_0367,0,0,0.0013177416310635993,TN
pozůstatky,[N/A],gold_doc_0367,0,0,0.06523984757829714,TN
těl,[N/A],gold_doc_0367,0,0,0.010220657452720048,TN
datovaných,[N/A],gold_doc_0367,0,0,0.010514414301461175,TN
století,[N/A],gold_doc_0367,0,0,0.000931473756404312,TN
vakcínami,[N/A],gold_doc_0368,0,0,0.04006712842821681,TN
chřipce,[N/A],gold_doc_0368,0,0,0.0017097298449356513,TN
novému,[N/A],gold_doc_0368,0,0,0.00039277739891305566,TN
koronavirovému,[N/A],gold_doc_0368,0,0,0.1677145259986606,TN
kmenu,[N/A],gold_doc_0368,0,0,0.0561988648893051,TN
schválení,[N/A],gold_doc_0368,0,0,0.007123267501939023,TN
týká,[N/A],gold_doc_0368,0,0,0.049616950193589526,TN
koruny,[N/A],gold_doc_0372,0,0,0.005336646489165007,TN
litr,[N/A],gold_doc_0372,0,0,0.0015594822721035667,TN
paliva,[N/A],gold_doc_0372,0,0,0.0011357060923126345,TN
snížila,[N/A],gold_doc_0372,0,0,0.0033769240349977823,TN
průměrná,[N/A],gold_doc_0372,0,0,0.008863933664097847,TN
cena,[N/A],gold_doc_0372,0,0,0.0008042746277673429,TN
benzínu,[N/A],gold_doc_0372,0,0,0.003219574265308845,TN
přítomnosti,[N/A],gold_doc_0375,0,0,0.0010157553512659225,TN
členů,[N/A],gold_doc_0375,0,0,0.0003745434995548953,TN
proběhne,[N/A],gold_doc_0375,0,0,0.004489767466677657,TN
zasedání,[N/A],gold_doc_0375,0,0,0.027892658242491358,TN
bankovní,[N/A],gold_doc_0375,0,0,0.000149002149125054,TN
rady,[N/A],gold_doc_0375,0,0,0.0011987920017909478,TN
příští,[N/A],gold_doc_0375,0,0,0.007877241291440797,TN
týden,[N/A],gold_doc_0375,0,0,0.0035716849031818937,TN
předních,[N/A],gold_doc_0387,0,0,0.04382515394881928,TN
českých,[N/A],gold_doc_0387,0,0,0.001877194547630256,TN
autorů,[N/A],gold_doc_0387,0,0,0.0003405346303849939,TN
zahrnuje,[N/A],gold_doc_0387,0,0,0.0010356727731609182,TN
výstava,[N/A],gold_doc_0387,0,0,0.026004576569366732,TN
exponátů,[N/A],gold_doc_0387,0,0,0.004051879827898398,TN
loňském,[N/A],gold_doc_0389,0,0,0.004292904514155901,TN
roce,[N/A],gold_doc_0389,0,0,0.0002479020264933252,TN
tun,[N/A],gold_doc_0389,0,0,0.006951904984742511,TN
klesl,[N/A],gold_doc_0389,0,0,0.02084020529704735,TN
celkový,[N/A],gold_doc_0389,0,0,0.0021440797587279955,TN
úlovek,[N/A],gold_doc_0389,0,0,0.02724532028294425,TN
tresky,[N/A],gold_doc_0389,0,1,0.4378719148775249,FP
Důvodem,[N/A],gold_doc_0448,0,0,0.0004219427542381291,TN
srážka,[N/A],gold_doc_0448,0,0,0.03532888007949476,TN
vlaku,[N/A],gold_doc_0448,0,0,0.0011019811853007582,TN
osobou,[N/A],gold_doc_0448,0,0,0.006161143768941135,TN
zřejmě,[N/A],gold_doc_0448,1,0,0.1741252547096386,FN
sebevražda,[N/A],gold_doc_0448,0,0,0.20716785071603527,TN
kandidátů,[N/A],gold_doc_0449,0,0,0.0004460252137187443,TN
předvedl,[N/A],gold_doc_0449,0,0,0.004825138551939121,TN
ubohý,[N/A],gold_doc_0449,1,1,0.857498981651342,TP
výkon,[N/A],gold_doc_0449,0,0,0.01125313279437037,TN
argumentů,[N/A],gold_doc_0449,0,0,0.017394490858208593,TN
Cena,[N/A],gold_doc_0452,0,0,0.0018475616346000747,TN
zakázky,[N/A],gold_doc_0452,0,0,0.0020635470284190477,TN
stoupne,[N/A],gold_doc_0452,0,0,0.05116286695325728,TN
desítky,[N/A],gold_doc_0452,1,0,0.2366714977611948,FN
miliard,[N/A],gold_doc_0452,0,0,0.0049765470073517715,TN
korun,[N/A],gold_doc_0452,0,0,0.0005293812279554967,TN
Cena,[N/A],gold_doc_0453,0,0,0.0008816973153856292,TN
zakázky,[N/A],gold_doc_0453,0,0,0.0016126252042685059,TN
vyšplhá,[N/A],gold_doc_0453,1,1,0.521714378071409,TP
miliard,[N/A],gold_doc_0453,0,0,0.003916415211013765,TN
korun,[N/A],gold_doc_0453,0,0,0.0004627109361965256,TN
Cena,[N/A],gold_doc_0455,0,0,0.0017519313691973795,TN
zakázky,[N/A],gold_doc_0455,0,0,0.001885105843842165,TN
stoupne,[N/A],gold_doc_0455,0,0,0.03492340196732462,TN
miliard,[N/A],gold_doc_0455,0,0,0.003786978040137959,TN
korun,[N/A],gold_doc_0455,0,0,0.00038450743505521855,TN
obviněných,[N/A],gold_doc_0467,0,0,0.003525680655194014,TN
známý,[N/A],gold_doc_0467,0,0,0.08211086994471473,TN
místní,[N/A],gold_doc_0467,0,0,0.007113101881156131,TN
kmotr,[N/A],gold_doc_0467,1,1,0.8566194363189462,TP
také,[N/A],gold_doc_0467,0,0,0.033341075320404374,TN
členm,[N/A],gold_doc_0467,0,0,0.14890914056147966,TN
už,[N/A],gold_doc_0467,0,0,0.026975343565715508,TN
let,[N/A],gold_doc_0467,0,0,0.0018198571170310919,TN
Policejní,[N/A],gold_doc_0475,0,0,0.0002238906256064092,TN
prezidium,[N/A],gold_doc_0475,0,0,0.060324610129057786,TN
povolalo,[N/A],gold_doc_0475,0,0,0.010804521698209264,TN
těžkooděnce,[N/A],gold_doc_0475,1,0,0.04510316921208271,FN
Hasiči,[N/A],gold_doc_0484,0,0,0.0017284004266583293,TN
snažili,[N/A],gold_doc_0484,0,0,0.0017681877130750934,TN
porazit,[N/A],gold_doc_0484,0,0,0.10330586850037496,TN
ohnivé,[N/A],gold_doc_0484,0,1,0.3649172302336895,FP
peklo,[N/A],gold_doc_0484,1,1,0.9301486236344682,TP
Konzervativní,[N/A],gold_doc_0487,0,0,0.004702444272764671,TN
poslanci,[N/A],gold_doc_0487,0,0,0.003647259830704228,TN
předvedli,[N/A],gold_doc_0487,0,0,0.017628084828731225,TN
divadlo,[N/A],gold_doc_0487,0,1,0.41836203781715825,FP
obstrukcí,[N/A],gold_doc_0487,0,0,0.06181284036683716,TN
trvalo,[N/A],gold_doc_0487,0,0,0.00012610062996998872,TN
hodiny,[N/A],gold_doc_0487,0,0,0.0021056324013844674,TN
Práce,[N/A],gold_doc_0488,0,0,0.0005562223254237151,TN
jdou,[N/A],gold_doc_0488,0,0,0.012346223381651991,TN
kupředu,[N/A],gold_doc_0488,0,0,0.144614957950538,TN
šnečím,[N/A],gold_doc_0488,1,1,0.994211106387358,TP
tempem,[N/A],gold_doc_0488,0,0,0.060474323277669474,TN
opožděným,[N/A],gold_doc_0488,0,0,0.03090144048222094,TN
dodávkám,[N/A],gold_doc_0488,0,0,0.007007331897599241,TN
stavebního,[N/A],gold_doc_0488,0,0,0.0022340893879204326,TN
materiálu,[N/A],gold_doc_0488,0,0,0.0007347338601098261,TN
Skutečnost,[N/A],gold_doc_0495,0,0,0.011350765926079752,TN
pracovním,[N/A],gold_doc_0495,0,0,0.00012502516164387246,TN
úřadě,[N/A],gold_doc_0495,0,0,0.00017264876921213227,TN
ostravsku,[N/A],gold_doc_0495,0,0,0.03185977052934042,TN
tak,[N/A],gold_doc_0495,0,0,0.018998286080487037,TN
růžová,[N/A],gold_doc_0495,1,0,0.06100309119648393,FN
Protestující,[N/A],gold_doc_0501,0,0,0.01947846086083321,TN
postupně,[N/A],gold_doc_0501,0,0,0.11675119483216971,TN
zaplnili,[N/A],gold_doc_0501,0,0,0.12388091228148142,TN
celý,[N/A],gold_doc_0501,0,0,0.01715513723820458,TN
Omezení,[N/A],gold_doc_0505,0,0,0.004229640645042677,TN
dotkne,[N/A],gold_doc_0505,0,0,0.0008553899307078889,TN
linek,[N/A],gold_doc_0505,0,0,0.0042632951802830275,TN
jedoucích,[N/A],gold_doc_0505,0,0,0.0012726100406456333,TN
Hlídky,[N/A],gold_doc_0517,0,0,0.0006532704779860356,TN
posíleny,[N/A],gold_doc_0517,0,0,0.08254067452090237,TN
zejména,[N/A],gold_doc_0517,0,0,0.018711065186084376,TN
nechvalně,[N/A],gold_doc_0517,0,0,0.19184458901798113,TN
známém,[N/A],gold_doc_0517,0,0,0.0009909694272284325,TN
Sherwoodu,[N/A],gold_doc_0517,1,0,0.12962678322242557,FN
Ukázalo,[N/A],silver_doc_0005,0,0,0.008783512286825555,TN
stávající,[N/A],silver_doc_0005,0,0,0.0004542479821503495,TN
koalice,[N/A],silver_doc_0005,0,0,0.004368589505685629,TN
bezzubá,[N/A],silver_doc_0005,1,1,0.8120643904663899,TP
neschopná,[N/A],silver_doc_0005,0,0,0.020897557314284557,TN
prosadit,[N/A],silver_doc_0005,0,0,0.011964077169460583,TN
klíčové,[N/A],silver_doc_0005,0,0,0.05011855973840984,TN
priority,[N/A],silver_doc_0005,0,0,0.008065511657725444,TN
rozvoj,[N/A],silver_doc_0005,0,0,0.00025604421337305515,TN
kraje,[N/A],silver_doc_0005,0,0,0.0001484481974403972,TN
Demonstranti,[N/A],silver_doc_0016,0,0,0.1901347367037133,TN
vyvolali,[N/A],silver_doc_0016,0,0,0.008987497612487886,TN
zuřivé,[N/A],silver_doc_0016,1,1,0.7559944112118494,TP
nepokoje,[N/A],silver_doc_0016,0,0,0.13259382514049461,TN
hlavním,[N/A],silver_doc_0016,0,0,0.0001394242243024077,TN
městě,[N/A],silver_doc_0016,0,0,0.0002632939390495742,TN
zapalovali,[N/A],silver_doc_0016,0,0,0.023996620556564166,TN
pneumatiky,[N/A],silver_doc_0016,0,0,0.08281732252055317,TN
blokovali,[N/A],silver_doc_0016,0,0,0.0027905420561087427,TN
dálnice,[N/A],silver_doc_0016,0,0,0.001276287090503448,TN
Očekávaná,[N/A],silver_doc_0040,0,0,0.0014581905086388707,TN
blesková,[N/A],silver_doc_0040,1,1,0.282992710600005,TP
akce,[N/A],silver_doc_0040,0,0,0.010520466668723336,TN
měla,[N/A],silver_doc_0040,0,0,0.0051917995248573975,TN
omezit,[N/A],silver_doc_0040,0,0,0.005082089124602124,TN
vliv,[N/A],silver_doc_0040,0,0,0.047304686910326195,TN
trollích,[N/A],silver_doc_0040,0,1,0.9151393104749755,FP
farem,[N/A],silver_doc_0040,0,0,0.010751371751127338,TN
zatím,[N/A],silver_doc_0040,0,0,0.010326764601953259,TN
nekoná,[N/A],silver_doc_0040,0,0,0.0019536362050108238,TN
čeká,[N/A],silver_doc_0040,0,0,0.0014177812371417861,TN
další,[N/A],silver_doc_0040,0,0,0.002716493766167359,TN
kolo,[N/A],silver_doc_0040,0,0,0.011267311600593752,TN
konzultací,[N/A],silver_doc_0040,0,0,0.015122908727584134,TN
Svědci,[N/A],silver_doc_0046,0,0,0.017596718039197625,TN
popsali,[N/A],silver_doc_0046,0,0,0.004824253540755508,TN
šokující,[N/A],silver_doc_0046,1,1,0.719861252407117,TP
situaci,[N/A],silver_doc_0046,0,0,0.0019174876210803068,TN
kdy,[N/A],silver_doc_0046,0,0,0.0050160097680671915,TN
opilý,[N/A],silver_doc_0046,0,0,0.03073188475230669,TN
řidič,[N/A],silver_doc_0046,0,0,0.0015452401358530563,TN
jel,[N/A],silver_doc_0046,0,0,0.0033375840278271084,TN
protisměru,[N/A],silver_doc_0046,0,0,0.0009115638154328279,TN
ohrožoval,[N/A],silver_doc_0046,0,0,0.024250715973082156,TN
ostatní,[N/A],silver_doc_0046,0,0,0.0027005785376279295,TN
auta,[N/A],silver_doc_0047,0,0,0.0022487173570550543,TN
zbyl,[N/A],silver_doc_0047,0,0,0.014783777855994487,TN
žalostný,[N/A],silver_doc_0047,1,1,0.8776254892435653,TP
vrak,[N/A],silver_doc_0047,0,1,0.41836151518357245,FP
záchranáři,[N/A],silver_doc_0047,0,0,0.028094867567923332,TN
bojovali,[N/A],silver_doc_0047,0,0,0.006496476745726827,TN
život,[N/A],silver_doc_0047,0,0,0.004566723151426189,TN
řidiče,[N/A],silver_doc_0047,0,0,0.002583710782339423,TN
přímo,[N/A],silver_doc_0047,0,0,0.006382188089489168,TN
místě,[N/A],silver_doc_0047,0,0,4.677747091300931e-05,TN
nehody,[N/A],silver_doc_0047,0,0,0.00031876712080811863,TN
Úředníci,[N/A],silver_doc_0055,0,0,0.004662891395649751,TN
potřebovali,[N/A],silver_doc_0055,0,0,0.008655092743645511,TN
další,[N/A],silver_doc_0055,0,0,0.00354861819951088,TN
měsíce,[N/A],silver_doc_0055,0,0,0.0027357944971925733,TN
pečlivě,[N/A],silver_doc_0055,0,1,0.47198338003804147,FP
projednali,[N/A],silver_doc_0055,0,0,0.09520862630632376,TN
formulář,[N/A],silver_doc_0055,0,0,0.18040633380031224,TN
číslo,[N/A],silver_doc_0055,0,0,0.0025298124847065117,TN
B,[N/A],silver_doc_0055,0,0,0.004976888291669098,TN
tak,[N/A],silver_doc_0055,0,0,0.008441919781615355,TN
rychlý,[N/A],silver_doc_0055,1,0,0.03877690565297714,FN
proces,[N/A],silver_doc_0055,0,0,0.009501681773175322,TN
běžné,[N/A],silver_doc_0055,0,0,0.0896414495661496,TN
štěkači,[N/A],silver_doc_0061,1,1,0.9341779580511098,TP
křičí,[N/A],silver_doc_0061,0,0,0.11637442763737366,TN
náměstí,[N/A],silver_doc_0061,0,0,0.004631661219331797,TN
pouze,[N/A],silver_doc_0061,0,0,0.028196111929803463,TN
šíří,[N/A],silver_doc_0061,0,0,0.008804610056544008,TN
paniku,[N/A],silver_doc_0061,0,1,0.29997247497346113,FP
lži,[N/A],silver_doc_0061,0,0,0.11757597985131085,TN
kvalitě,[N/A],silver_doc_0061,0,0,0.0035017178771441994,TN
péče,[N/A],silver_doc_0061,0,0,0.00018236370340371928,TN
selhání,[N/A],silver_doc_0063,0,1,0.6006926566950413,FP
zastaralého,[N/A],silver_doc_0063,0,1,0.3641609732272412,FP
byrokratického,[N/A],silver_doc_0063,0,0,0.1130030585168352,TN
molochu,[N/A],silver_doc_0063,1,1,0.6691006486734724,TP
brzdí,[N/A],silver_doc_0063,0,0,0.014386893986543844,TN
rozvoj,[N/A],silver_doc_0063,0,0,0.009016143469501754,TN
zdravotnictví,[N/A],silver_doc_0063,0,0,0.0005231334072801058,TN
předních,[N/A],silver_doc_0069,0,0,0.008221854358809599,TN
expertů,[N/A],silver_doc_0069,0,0,0.0003522277391924179,TN
varuje,[N/A],silver_doc_0069,0,0,0.0023305963654573995,TN
nově,[N/A],silver_doc_0069,0,0,0.0003181399642444239,TN
objevená,[N/A],silver_doc_0069,0,0,0.0032048729892047243,TN
zranitelnost,[N/A],silver_doc_0069,0,0,0.15952569976846562,TN
DeFi,[N/A],silver_doc_0069,0,1,0.31194717435278807,FP
protokolu,[N/A],silver_doc_0069,0,0,0.005864035954356078,TN
představuje,[N/A],silver_doc_0069,0,0,0.003529602755963045,TN
držitele,[N/A],silver_doc_0069,0,0,0.023506723831364686,TN
smrtící,[N/A],silver_doc_0069,1,1,0.6251537661052438,TP
nebezpečí,[N/A],silver_doc_0069,0,0,0.2016423202791847,TN
Novináři,[N/A],silver_doc_0075,0,0,0.0007773773099747037,TN
označují,[N/A],silver_doc_0075,0,0,0.0003100786239146743,TN
filmový,[N/A],silver_doc_0075,0,0,0.0006722160137218402,TN
propadák,[N/A],silver_doc_0075,0,1,0.8698310876042026,FP
absolutně,[N/A],silver_doc_0075,0,0,0.09876616959405532,TN
katastrofální,[N/A],silver_doc_0075,1,1,0.7045671472869696,TP
selhání,[N/A],silver_doc_0075,0,0,0.10902764092034022,TN
ohrožuje,[N/A],silver_doc_0075,0,0,0.0017181442398435485,TN
kariéru,[N/A],silver_doc_0075,0,0,0.0031223799523039317,TN
hlavního,[N/A],silver_doc_0075,0,0,0.0012245917483376992,TN
herce,[N/A],silver_doc_0075,0,0,0.00014639743027480056,TN
Očekává,[N/A],silver_doc_0083,0,0,0.0014434060685694855,TN
nová,[N/A],silver_doc_0083,0,0,0.0019250021703985326,TN
vlna,[N/A],silver_doc_0083,1,0,0.05791574388447773,FN
migrantů,[N/A],silver_doc_0083,0,0,0.0332008796251939,TN
