document_id,sentence_id,form,pos,sentence_context,true_label,pred_label,category
gold_doc_0143,gold_doc_0143_target,použil,VERB,předal velkou kytici chtěl omluvit hodně vulgární výraz minulosti adresu použil,0,1,FP
gold_doc_0155,gold_doc_0155_target,Hodnota,NOUN,Hodnota cenných papírů banky poklesla obchodního dne procenta,0,0,TN
gold_doc_0155,gold_doc_0155_target,cenných,ADJ,Hodnota cenných papírů banky poklesla obchodního dne procenta,0,0,TN
gold_doc_0155,gold_doc_0155_target,papírů,NOUN,Hodnota cenných papírů banky poklesla obchodního dne procenta,0,0,TN
gold_doc_0155,gold_doc_0155_target,banky,NOUN,Hodnota cenných papírů banky poklesla obchodního dne procenta,0,0,TN
gold_doc_0155,gold_doc_0155_target,poklesla,VERB,Hodnota cenných papírů banky poklesla obchodního dne procenta,0,1,FP
gold_doc_0155,gold_doc_0155_target,obchodního,ADJ,Hodnota cenných papírů banky poklesla obchodního dne procenta,0,0,TN
gold_doc_0155,gold_doc_0155_target,dne,NOUN,Hodnota cenných papírů banky poklesla obchodního dne procenta,0,0,TN
gold_doc_0155,gold_doc_0155_target,procenta,NOUN,Hodnota cenných papírů banky poklesla obchodního dne procenta,0,0,TN
gold_doc_0159,gold_doc_0159_target,Nemocnost,NOUN,Nemocnost populaci dosáhla úrovně případů sto obyvatel,0,0,TN
gold_doc_0159,gold_doc_0159_target,populaci,NOUN,Nemocnost populaci dosáhla úrovně případů sto obyvatel,0,0,TN
gold_doc_0159,gold_doc_0159_target,dosáhla,VERB,Nemocnost populaci dosáhla úrovně případů sto obyvatel,0,0,TN
gold_doc_0159,gold_doc_0159_target,úrovně,NOUN,Nemocnost populaci dosáhla úrovně případů sto obyvatel,0,0,TN
gold_doc_0159,gold_doc_0159_target,případů,NOUN,Nemocnost populaci dosáhla úrovně případů sto obyvatel,0,0,TN
gold_doc_0159,gold_doc_0159_target,sto,NOUN,Nemocnost populaci dosáhla úrovně případů sto obyvatel,0,0,TN
gold_doc_0159,gold_doc_0159_target,obyvatel,NOUN,Nemocnost populaci dosáhla úrovně případů sto obyvatel,0,0,TN
gold_doc_0165,gold_doc_0165_target,Investice,NOUN,Investice hodnotě milionů korun vytvoří nových pracovních míst,0,0,TN
gold_doc_0165,gold_doc_0165_target,hodnotě,NOUN,Investice hodnotě milionů korun vytvoří nových pracovních míst,0,0,TN
gold_doc_0165,gold_doc_0165_target,milionů,NOUN,Investice hodnotě milionů korun vytvoří nových pracovních míst,0,0,TN
gold_doc_0165,gold_doc_0165_target,korun,NOUN,Investice hodnotě milionů korun vytvoří nových pracovních míst,0,0,TN
gold_doc_0165,gold_doc_0165_target,vytvoří,VERB,Investice hodnotě milionů korun vytvoří nových pracovních míst,0,0,TN
gold_doc_0165,gold_doc_0165_target,nových,ADJ,Investice hodnotě milionů korun vytvoří nových pracovních míst,0,0,TN
gold_doc_0165,gold_doc_0165_target,pracovních,ADJ,Investice hodnotě milionů korun vytvoří nových pracovních míst,0,0,TN
gold_doc_0165,gold_doc_0165_target,míst,NOUN,Investice hodnotě milionů korun vytvoří nových pracovních míst,0,0,TN
gold_doc_0166,gold_doc_0166_target,Zóny,NOUN,Zóny omezí vjezd starším vozidlům emisními normami Euro nižšími,0,0,TN
gold_doc_0166,gold_doc_0166_target,omezí,VERB,Zóny omezí vjezd starším vozidlům emisními normami Euro nižšími,0,1,FP
gold_doc_0166,gold_doc_0166_target,vjezd,ADJ,Zóny omezí vjezd starším vozidlům emisními normami Euro nižšími,0,0,TN
gold_doc_0166,gold_doc_0166_target,starším,ADJ,Zóny omezí vjezd starším vozidlům emisními normami Euro nižšími,0,1,FP
gold_doc_0166,gold_doc_0166_target,vozidlům,NOUN,Zóny omezí vjezd starším vozidlům emisními normami Euro nižšími,0,0,TN
gold_doc_0166,gold_doc_0166_target,emisními,ADJ,Zóny omezí vjezd starším vozidlům emisními normami Euro nižšími,0,0,TN
gold_doc_0166,gold_doc_0166_target,normami,NOUN,Zóny omezí vjezd starším vozidlům emisními normami Euro nižšími,0,0,TN
gold_doc_0166,gold_doc_0166_target,Euro,ADJ,Zóny omezí vjezd starším vozidlům emisními normami Euro nižšími,0,0,TN
gold_doc_0166,gold_doc_0166_target,nižšími,ADJ,Zóny omezí vjezd starším vozidlům emisními normami Euro nižšími,0,1,FP
gold_doc_0168,gold_doc_0168_target,Schválení,NOUN,Schválení týká vakcín chřipce také novému koronavirovému kmenu,0,0,TN
gold_doc_0168,gold_doc_0168_target,týká,VERB,Schválení týká vakcín chřipce také novému koronavirovému kmenu,0,0,TN
gold_doc_0168,gold_doc_0168_target,vakcín,NOUN,Schválení týká vakcín chřipce také novému koronavirovému kmenu,0,0,TN
gold_doc_0168,gold_doc_0168_target,chřipce,NOUN,Schválení týká vakcín chřipce také novému koronavirovému kmenu,0,0,TN
gold_doc_0168,gold_doc_0168_target,také,ADV,Schválení týká vakcín chřipce také novému koronavirovému kmenu,0,0,TN
gold_doc_0168,gold_doc_0168_target,novému,ADJ,Schválení týká vakcín chřipce také novému koronavirovému kmenu,0,0,TN
gold_doc_0168,gold_doc_0168_target,koronavirovému,ADJ,Schválení týká vakcín chřipce také novému koronavirovému kmenu,0,0,TN
gold_doc_0168,gold_doc_0168_target,kmenu,NOUN,Schválení týká vakcín chřipce také novému koronavirovému kmenu,0,0,TN
gold_doc_0169,gold_doc_0169_target,Hlavní,ADJ,Hlavní úroková sazba zvýšena procentního bodu úroveň procenta,0,0,TN
gold_doc_0169,gold_doc_0169_target,úroková,ADJ,Hlavní úroková sazba zvýšena procentního bodu úroveň procenta,0,0,TN
gold_doc_0169,gold_doc_0169_target,sazba,NOUN,Hlavní úroková sazba zvýšena procentního bodu úroveň procenta,0,0,TN
gold_doc_0169,gold_doc_0169_target,zvýšena,ADJ,Hlavní úroková sazba zvýšena procentního bodu úroveň procenta,0,1,FP
gold_doc_0169,gold_doc_0169_target,procentního,ADJ,Hlavní úroková sazba zvýšena procentního bodu úroveň procenta,0,0,TN
gold_doc_0169,gold_doc_0169_target,bodu,NOUN,Hlavní úroková sazba zvýšena procentního bodu úroveň procenta,0,0,TN
gold_doc_0169,gold_doc_0169_target,úroveň,NOUN,Hlavní úroková sazba zvýšena procentního bodu úroveň procenta,0,0,TN
gold_doc_0169,gold_doc_0169_target,procenta,NOUN,Hlavní úroková sazba zvýšena procentního bodu úroveň procenta,0,0,TN
gold_doc_0174,gold_doc_0174_target,nehodě,NOUN,nehodě došlo srážce osobních vozidel kamionu nákladní dopravy,0,1,FP
gold_doc_0174,gold_doc_0174_target,došlo,VERB,nehodě došlo srážce osobních vozidel kamionu nákladní dopravy,0,0,TN
gold_doc_0174,gold_doc_0174_target,srážce,NOUN,nehodě došlo srážce osobních vozidel kamionu nákladní dopravy,0,0,TN
gold_doc_0174,gold_doc_0174_target,osobních,ADJ,nehodě došlo srážce osobních vozidel kamionu nákladní dopravy,0,0,TN
gold_doc_0174,gold_doc_0174_target,vozidel,NOUN,nehodě došlo srážce osobních vozidel kamionu nákladní dopravy,0,0,TN
gold_doc_0174,gold_doc_0174_target,kamionu,NOUN,nehodě došlo srážce osobních vozidel kamionu nákladní dopravy,0,0,TN
gold_doc_0174,gold_doc_0174_target,nákladní,ADJ,nehodě došlo srážce osobních vozidel kamionu nákladní dopravy,0,0,TN
gold_doc_0174,gold_doc_0174_target,dopravy,NOUN,nehodě došlo srážce osobních vozidel kamionu nákladní dopravy,0,0,TN
gold_doc_0180,gold_doc_0180_target,Škoda,NOUN,Škoda předběžně vyčíslena milionů korun majetku firmy,0,1,FP
gold_doc_0180,gold_doc_0180_target,předběžně,ADV,Škoda předběžně vyčíslena milionů korun majetku firmy,0,0,TN
gold_doc_0180,gold_doc_0180_target,vyčíslena,ADJ,Škoda předběžně vyčíslena milionů korun majetku firmy,0,0,TN
gold_doc_0180,gold_doc_0180_target,milionů,NOUN,Škoda předběžně vyčíslena milionů korun majetku firmy,0,0,TN
gold_doc_0180,gold_doc_0180_target,korun,NOUN,Škoda předběžně vyčíslena milionů korun majetku firmy,0,0,TN
gold_doc_0180,gold_doc_0180_target,majetku,NOUN,Škoda předběžně vyčíslena milionů korun majetku firmy,0,0,TN
gold_doc_0180,gold_doc_0180_target,firmy,NOUN,Škoda předběžně vyčíslena milionů korun majetku firmy,0,0,TN
gold_doc_0192,gold_doc_0192_target,Studie,NOUN,Studie testovala účinnost kombinované terapie skupině pacientů,0,0,TN
gold_doc_0192,gold_doc_0192_target,testovala,VERB,Studie testovala účinnost kombinované terapie skupině pacientů,0,0,TN
gold_doc_0192,gold_doc_0192_target,účinnost,NOUN,Studie testovala účinnost kombinované terapie skupině pacientů,0,0,TN
gold_doc_0192,gold_doc_0192_target,kombinované,ADJ,Studie testovala účinnost kombinované terapie skupině pacientů,0,0,TN
gold_doc_0192,gold_doc_0192_target,terapie,NOUN,Studie testovala účinnost kombinované terapie skupině pacientů,0,0,TN
gold_doc_0192,gold_doc_0192_target,skupině,NOUN,Studie testovala účinnost kombinované terapie skupině pacientů,0,0,TN
gold_doc_0192,gold_doc_0192_target,pacientů,NOUN,Studie testovala účinnost kombinované terapie skupině pacientů,0,0,TN
gold_doc_0195,gold_doc_0195_target,První,ADJ,První etapa oprav zahrnuje fasádu katedrály svatého Pražském hradě,0,0,TN
gold_doc_0195,gold_doc_0195_target,etapa,NOUN,První etapa oprav zahrnuje fasádu katedrály svatého Pražském hradě,0,0,TN
gold_doc_0195,gold_doc_0195_target,oprav,NOUN,První etapa oprav zahrnuje fasádu katedrály svatého Pražském hradě,0,0,TN
gold_doc_0195,gold_doc_0195_target,zahrnuje,VERB,První etapa oprav zahrnuje fasádu katedrály svatého Pražském hradě,0,0,TN
gold_doc_0195,gold_doc_0195_target,fasádu,NOUN,První etapa oprav zahrnuje fasádu katedrály svatého Pražském hradě,0,0,TN
gold_doc_0195,gold_doc_0195_target,katedrály,NOUN,První etapa oprav zahrnuje fasádu katedrály svatého Pražském hradě,0,0,TN
gold_doc_0195,gold_doc_0195_target,svatého,ADJ,První etapa oprav zahrnuje fasádu katedrály svatého Pražském hradě,0,0,TN
gold_doc_0195,gold_doc_0195_target,Pražském,ADJ,První etapa oprav zahrnuje fasádu katedrály svatého Pražském hradě,0,0,TN
gold_doc_0195,gold_doc_0195_target,hradě,NOUN,První etapa oprav zahrnuje fasádu katedrály svatého Pražském hradě,0,0,TN
gold_doc_0201,gold_doc_0201_target,Systém,NOUN,Systém začne fungovat pilotním režimu průběhu prvního pololetí roku,0,0,TN
gold_doc_0201,gold_doc_0201_target,začne,VERB,Systém začne fungovat pilotním režimu průběhu prvního pololetí roku,0,0,TN
gold_doc_0201,gold_doc_0201_target,fungovat,VERB,Systém začne fungovat pilotním režimu průběhu prvního pololetí roku,0,0,TN
gold_doc_0201,gold_doc_0201_target,pilotním,ADJ,Systém začne fungovat pilotním režimu průběhu prvního pololetí roku,0,0,TN
gold_doc_0201,gold_doc_0201_target,režimu,NOUN,Systém začne fungovat pilotním režimu průběhu prvního pololetí roku,0,0,TN
gold_doc_0201,gold_doc_0201_target,průběhu,NOUN,Systém začne fungovat pilotním režimu průběhu prvního pololetí roku,0,0,TN
gold_doc_0201,gold_doc_0201_target,prvního,ADJ,Systém začne fungovat pilotním režimu průběhu prvního pololetí roku,0,0,TN
gold_doc_0201,gold_doc_0201_target,pololetí,NOUN,Systém začne fungovat pilotním režimu průběhu prvního pololetí roku,0,0,TN
gold_doc_0201,gold_doc_0201_target,roku,NOUN,Systém začne fungovat pilotním režimu průběhu prvního pololetí roku,0,0,TN
gold_doc_0205,gold_doc_0205_target,Dohoda,NOUN,Dohoda týká výstavby nových jaderných reaktorů sousedních státech,0,0,TN
gold_doc_0205,gold_doc_0205_target,týká,VERB,Dohoda týká výstavby nových jaderných reaktorů sousedních státech,0,0,TN
gold_doc_0205,gold_doc_0205_target,výstavby,NOUN,Dohoda týká výstavby nových jaderných reaktorů sousedních státech,0,0,TN
gold_doc_0205,gold_doc_0205_target,nových,ADJ,Dohoda týká výstavby nových jaderných reaktorů sousedních státech,0,0,TN
gold_doc_0205,gold_doc_0205_target,jaderných,ADJ,Dohoda týká výstavby nových jaderných reaktorů sousedních státech,0,0,TN
gold_doc_0205,gold_doc_0205_target,reaktorů,NOUN,Dohoda týká výstavby nových jaderných reaktorů sousedních státech,0,0,TN
gold_doc_0205,gold_doc_0205_target,sousedních,ADJ,Dohoda týká výstavby nových jaderných reaktorů sousedních státech,0,1,FP
gold_doc_0205,gold_doc_0205_target,státech,NOUN,Dohoda týká výstavby nových jaderných reaktorů sousedních státech,0,0,TN
gold_doc_0210,gold_doc_0210_target,Rozdíl,NOUN,Rozdíl platy mužů žen činí průměru procent hrubé mzdy,0,1,FP
gold_doc_0210,gold_doc_0210_target,platy,NOUN,Rozdíl platy mužů žen činí průměru procent hrubé mzdy,0,0,TN
gold_doc_0210,gold_doc_0210_target,mužů,NOUN,Rozdíl platy mužů žen činí průměru procent hrubé mzdy,0,0,TN
gold_doc_0210,gold_doc_0210_target,žen,NOUN,Rozdíl platy mužů žen činí průměru procent hrubé mzdy,0,0,TN
gold_doc_0210,gold_doc_0210_target,činí,VERB,Rozdíl platy mužů žen činí průměru procent hrubé mzdy,0,1,FP
gold_doc_0210,gold_doc_0210_target,průměru,NOUN,Rozdíl platy mužů žen činí průměru procent hrubé mzdy,0,0,TN
gold_doc_0210,gold_doc_0210_target,procent,NOUN,Rozdíl platy mužů žen činí průměru procent hrubé mzdy,0,0,TN
gold_doc_0210,gold_doc_0210_target,hrubé,ADJ,Rozdíl platy mužů žen činí průměru procent hrubé mzdy,0,0,TN
gold_doc_0210,gold_doc_0210_target,mzdy,NOUN,Rozdíl platy mužů žen činí průměru procent hrubé mzdy,0,0,TN
gold_doc_0215,gold_doc_0215_target,Produktivita,NOUN,Produktivita práce odvětvích klesla procenta,0,0,TN
gold_doc_0215,gold_doc_0215_target,práce,NOUN,Produktivita práce odvětvích klesla procenta,0,0,TN
gold_doc_0215,gold_doc_0215_target,odvětvích,NOUN,Produktivita práce odvětvích klesla procenta,0,0,TN
gold_doc_0215,gold_doc_0215_target,klesla,VERB,Produktivita práce odvětvích klesla procenta,0,1,FP
gold_doc_0215,gold_doc_0215_target,procenta,NOUN,Produktivita práce odvětvích klesla procenta,0,0,TN
gold_doc_0216,gold_doc_0216_target,Administrativní,ADJ,Administrativní zpracování žádostí prodloužilo dní,0,0,TN
gold_doc_0216,gold_doc_0216_target,zpracování,NOUN,Administrativní zpracování žádostí prodloužilo dní,0,0,TN
gold_doc_0216,gold_doc_0216_target,žádostí,NOUN,Administrativní zpracování žádostí prodloužilo dní,0,0,TN
gold_doc_0216,gold_doc_0216_target,prodloužilo,VERB,Administrativní zpracování žádostí prodloužilo dní,0,1,FP
gold_doc_0216,gold_doc_0216_target,dní,NOUN,Administrativní zpracování žádostí prodloužilo dní,0,1,FP
gold_doc_0217,gold_doc_0217_target,Podpora,NOUN,Podpora inovací strany státu tvoří procenta HDP,0,0,TN
gold_doc_0217,gold_doc_0217_target,inovací,NOUN,Podpora inovací strany státu tvoří procenta HDP,0,0,TN
gold_doc_0217,gold_doc_0217_target,strany,NOUN,Podpora inovací strany státu tvoří procenta HDP,0,0,TN
gold_doc_0217,gold_doc_0217_target,státu,NOUN,Podpora inovací strany státu tvoří procenta HDP,0,0,TN
gold_doc_0217,gold_doc_0217_target,tvoří,VERB,Podpora inovací strany státu tvoří procenta HDP,0,0,TN
gold_doc_0217,gold_doc_0217_target,procenta,NOUN,Podpora inovací strany státu tvoří procenta HDP,0,0,TN
gold_doc_0217,gold_doc_0217_target,HDP,NOUN,Podpora inovací strany státu tvoří procenta HDP,0,0,TN
gold_doc_0228,gold_doc_0228_target,Kolej,NOUN,Kolej slouží studentům teologie filozofie připravují kněžství,0,0,TN
gold_doc_0228,gold_doc_0228_target,slouží,VERB,Kolej slouží studentům teologie filozofie připravují kněžství,0,0,TN
gold_doc_0228,gold_doc_0228_target,studentům,NOUN,Kolej slouží studentům teologie filozofie připravují kněžství,0,0,TN
gold_doc_0228,gold_doc_0228_target,teologie,NOUN,Kolej slouží studentům teologie filozofie připravují kněžství,0,0,TN
gold_doc_0228,gold_doc_0228_target,filozofie,NOUN,Kolej slouží studentům teologie filozofie připravují kněžství,0,0,TN
gold_doc_0228,gold_doc_0228_target,připravují,VERB,Kolej slouží studentům teologie filozofie připravují kněžství,0,0,TN
gold_doc_0228,gold_doc_0228_target,kněžství,NOUN,Kolej slouží studentům teologie filozofie připravují kněžství,0,1,FP
gold_doc_0230,gold_doc_0230_target,norimberském,ADJ,norimberském procesu organizace označena zločinecká organizace,0,0,TN
gold_doc_0230,gold_doc_0230_target,procesu,NOUN,norimberském procesu organizace označena zločinecká organizace,0,1,FP
gold_doc_0230,gold_doc_0230_target,organizace,NOUN,norimberském procesu organizace označena zločinecká organizace,0,1,FP
gold_doc_0230,gold_doc_0230_target,označena,ADJ,norimberském procesu organizace označena zločinecká organizace,0,1,FP
gold_doc_0230,gold_doc_0230_target,zločinecká,ADJ,norimberském procesu organizace označena zločinecká organizace,0,1,FP
gold_doc_0230,gold_doc_0230_target,organizace,NOUN,norimberském procesu organizace označena zločinecká organizace,0,1,FP
gold_doc_0237,gold_doc_0237_target,Nové,ADJ,Nové varhany dostala katedrála peníze let trvající veřejné sbírky letos,0,0,TN
gold_doc_0237,gold_doc_0237_target,varhany,NOUN,Nové varhany dostala katedrála peníze let trvající veřejné sbírky letos,0,0,TN
gold_doc_0237,gold_doc_0237_target,dostala,VERB,Nové varhany dostala katedrála peníze let trvající veřejné sbírky letos,0,0,TN
gold_doc_0237,gold_doc_0237_target,katedrála,NOUN,Nové varhany dostala katedrála peníze let trvající veřejné sbírky letos,0,0,TN
gold_doc_0237,gold_doc_0237_target,peníze,NOUN,Nové varhany dostala katedrála peníze let trvající veřejné sbírky letos,0,0,TN
gold_doc_0237,gold_doc_0237_target,let,NOUN,Nové varhany dostala katedrála peníze let trvající veřejné sbírky letos,0,0,TN
gold_doc_0237,gold_doc_0237_target,trvající,ADJ,Nové varhany dostala katedrála peníze let trvající veřejné sbírky letos,0,0,TN
gold_doc_0237,gold_doc_0237_target,veřejné,ADJ,Nové varhany dostala katedrála peníze let trvající veřejné sbírky letos,0,0,TN
gold_doc_0237,gold_doc_0237_target,sbírky,NOUN,Nové varhany dostala katedrála peníze let trvající veřejné sbírky letos,0,0,TN
gold_doc_0237,gold_doc_0237_target,letos,ADV,Nové varhany dostala katedrála peníze let trvající veřejné sbírky letos,0,0,TN
gold_doc_0240,gold_doc_0240_target,Volit,VERB,Volit referendu přišlo procenta oprávněných voličů,0,0,TN
gold_doc_0240,gold_doc_0240_target,referendu,NOUN,Volit referendu přišlo procenta oprávněných voličů,0,0,TN
gold_doc_0240,gold_doc_0240_target,přišlo,VERB,Volit referendu přišlo procenta oprávněných voličů,0,0,TN
gold_doc_0240,gold_doc_0240_target,procenta,NOUN,Volit referendu přišlo procenta oprávněných voličů,0,0,TN
gold_doc_0240,gold_doc_0240_target,oprávněných,ADJ,Volit referendu přišlo procenta oprávněných voličů,0,0,TN
gold_doc_0240,gold_doc_0240_target,voličů,NOUN,Volit referendu přišlo procenta oprávněných voličů,0,0,TN
gold_doc_0242,gold_doc_0242_target,Město,NOUN,Město plánování průmyslového parku rozloze zhruba hektarů uzavřelo spolupráci Státní investiční rozvojovou společností,0,0,TN
gold_doc_0242,gold_doc_0242_target,plánování,NOUN,Město plánování průmyslového parku rozloze zhruba hektarů uzavřelo spolupráci Státní investiční rozvojovou společností,0,0,TN
gold_doc_0242,gold_doc_0242_target,průmyslového,ADJ,Město plánování průmyslového parku rozloze zhruba hektarů uzavřelo spolupráci Státní investiční rozvojovou společností,0,0,TN
gold_doc_0242,gold_doc_0242_target,parku,NOUN,Město plánování průmyslového parku rozloze zhruba hektarů uzavřelo spolupráci Státní investiční rozvojovou společností,0,0,TN
gold_doc_0242,gold_doc_0242_target,rozloze,NOUN,Město plánování průmyslového parku rozloze zhruba hektarů uzavřelo spolupráci Státní investiční rozvojovou společností,0,0,TN
gold_doc_0242,gold_doc_0242_target,zhruba,ADV,Město plánování průmyslového parku rozloze zhruba hektarů uzavřelo spolupráci Státní investiční rozvojovou společností,1,0,FN
gold_doc_0242,gold_doc_0242_target,hektarů,NOUN,Město plánování průmyslového parku rozloze zhruba hektarů uzavřelo spolupráci Státní investiční rozvojovou společností,0,0,TN
gold_doc_0242,gold_doc_0242_target,uzavřelo,VERB,Město plánování průmyslového parku rozloze zhruba hektarů uzavřelo spolupráci Státní investiční rozvojovou společností,0,0,TN
gold_doc_0242,gold_doc_0242_target,spolupráci,NOUN,Město plánování průmyslového parku rozloze zhruba hektarů uzavřelo spolupráci Státní investiční rozvojovou společností,0,0,TN
gold_doc_0242,gold_doc_0242_target,Státní,ADJ,Město plánování průmyslového parku rozloze zhruba hektarů uzavřelo spolupráci Státní investiční rozvojovou společností,0,0,TN
gold_doc_0242,gold_doc_0242_target,investiční,ADJ,Město plánování průmyslového parku rozloze zhruba hektarů uzavřelo spolupráci Státní investiční rozvojovou společností,0,0,TN
gold_doc_0242,gold_doc_0242_target,rozvojovou,ADJ,Město plánování průmyslového parku rozloze zhruba hektarů uzavřelo spolupráci Státní investiční rozvojovou společností,0,0,TN
gold_doc_0242,gold_doc_0242_target,společností,NOUN,Město plánování průmyslového parku rozloze zhruba hektarů uzavřelo spolupráci Státní investiční rozvojovou společností,0,0,TN
gold_doc_0243,gold_doc_0243_target,Poučila,VERB,Poučila podobných událostí cizině,1,1,TP
gold_doc_0243,gold_doc_0243_target,podobných,ADJ,Poučila podobných událostí cizině,0,1,FP
gold_doc_0243,gold_doc_0243_target,událostí,NOUN,Poučila podobných událostí cizině,0,1,FP
gold_doc_0243,gold_doc_0243_target,cizině,NOUN,Poučila podobných událostí cizině,0,1,FP
gold_doc_0244,gold_doc_0244_target,pavoučí,NOUN,pavoučí vědci zkoumali víc roky opakovaných expedicích extrémního prostředí sírových jeskyní,0,0,TN
gold_doc_0244,gold_doc_0244_target,vědci,NOUN,pavoučí vědci zkoumali víc roky opakovaných expedicích extrémního prostředí sírových jeskyní,0,0,TN
gold_doc_0244,gold_doc_0244_target,zkoumali,VERB,pavoučí vědci zkoumali víc roky opakovaných expedicích extrémního prostředí sírových jeskyní,0,0,TN
gold_doc_0244,gold_doc_0244_target,víc,ADV,pavoučí vědci zkoumali víc roky opakovaných expedicích extrémního prostředí sírových jeskyní,0,1,FP
gold_doc_0244,gold_doc_0244_target,roky,NOUN,pavoučí vědci zkoumali víc roky opakovaných expedicích extrémního prostředí sírových jeskyní,0,0,TN
gold_doc_0244,gold_doc_0244_target,opakovaných,ADJ,pavoučí vědci zkoumali víc roky opakovaných expedicích extrémního prostředí sírových jeskyní,0,0,TN
gold_doc_0244,gold_doc_0244_target,expedicích,NOUN,pavoučí vědci zkoumali víc roky opakovaných expedicích extrémního prostředí sírových jeskyní,0,0,TN
gold_doc_0244,gold_doc_0244_target,extrémního,ADJ,pavoučí vědci zkoumali víc roky opakovaných expedicích extrémního prostředí sírových jeskyní,0,1,FP
gold_doc_0244,gold_doc_0244_target,prostředí,NOUN,pavoučí vědci zkoumali víc roky opakovaných expedicích extrémního prostředí sírových jeskyní,0,0,TN
gold_doc_0244,gold_doc_0244_target,sírových,ADJ,pavoučí vědci zkoumali víc roky opakovaných expedicích extrémního prostředí sírových jeskyní,0,0,TN
gold_doc_0244,gold_doc_0244_target,jeskyní,NOUN,pavoučí vědci zkoumali víc roky opakovaných expedicích extrémního prostředí sírových jeskyní,0,0,TN
gold_doc_0246,gold_doc_0246_target,Plán,NOUN,Plán zahrnuje modernizaci kilometrů kolejí roku,0,0,TN
gold_doc_0246,gold_doc_0246_target,zahrnuje,VERB,Plán zahrnuje modernizaci kilometrů kolejí roku,0,0,TN
gold_doc_0246,gold_doc_0246_target,modernizaci,NOUN,Plán zahrnuje modernizaci kilometrů kolejí roku,0,1,FP
gold_doc_0246,gold_doc_0246_target,kilometrů,NOUN,Plán zahrnuje modernizaci kilometrů kolejí roku,0,0,TN
gold_doc_0246,gold_doc_0246_target,kolejí,NOUN,Plán zahrnuje modernizaci kilometrů kolejí roku,0,0,TN
gold_doc_0246,gold_doc_0246_target,roku,NOUN,Plán zahrnuje modernizaci kilometrů kolejí roku,0,0,TN
gold_doc_0264,gold_doc_0264_target,obnovu,NOUN,obnovu turistických cest stezek vyčleněno milionů korun,0,0,TN
gold_doc_0264,gold_doc_0264_target,turistických,ADJ,obnovu turistických cest stezek vyčleněno milionů korun,0,0,TN
gold_doc_0264,gold_doc_0264_target,cest,NOUN,obnovu turistických cest stezek vyčleněno milionů korun,0,0,TN
gold_doc_0264,gold_doc_0264_target,stezek,NOUN,obnovu turistických cest stezek vyčleněno milionů korun,0,0,TN
gold_doc_0264,gold_doc_0264_target,vyčleněno,ADJ,obnovu turistických cest stezek vyčleněno milionů korun,0,1,FP
gold_doc_0264,gold_doc_0264_target,milionů,NOUN,obnovu turistických cest stezek vyčleněno milionů korun,0,0,TN
gold_doc_0264,gold_doc_0264_target,korun,NOUN,obnovu turistických cest stezek vyčleněno milionů korun,0,0,TN
gold_doc_0276,gold_doc_0276_target,Poté,ADV,Poté pondělí uvolnilo vstupenky prosinec roboti překupníků poničili prodejní systém,0,0,TN
gold_doc_0276,gold_doc_0276_target,pondělí,NOUN,Poté pondělí uvolnilo vstupenky prosinec roboti překupníků poničili prodejní systém,0,0,TN
gold_doc_0276,gold_doc_0276_target,uvolnilo,VERB,Poté pondělí uvolnilo vstupenky prosinec roboti překupníků poničili prodejní systém,0,1,FP
gold_doc_0276,gold_doc_0276_target,vstupenky,NOUN,Poté pondělí uvolnilo vstupenky prosinec roboti překupníků poničili prodejní systém,0,0,TN
gold_doc_0276,gold_doc_0276_target,prosinec,NOUN,Poté pondělí uvolnilo vstupenky prosinec roboti překupníků poničili prodejní systém,0,0,TN
gold_doc_0276,gold_doc_0276_target,roboti,NOUN,Poté pondělí uvolnilo vstupenky prosinec roboti překupníků poničili prodejní systém,0,1,FP
gold_doc_0276,gold_doc_0276_target,překupníků,NOUN,Poté pondělí uvolnilo vstupenky prosinec roboti překupníků poničili prodejní systém,0,1,FP
gold_doc_0276,gold_doc_0276_target,poničili,VERB,Poté pondělí uvolnilo vstupenky prosinec roboti překupníků poničili prodejní systém,0,1,FP
gold_doc_0276,gold_doc_0276_target,prodejní,ADJ,Poté pondělí uvolnilo vstupenky prosinec roboti překupníků poničili prodejní systém,0,0,TN
gold_doc_0276,gold_doc_0276_target,systém,NOUN,Poté pondělí uvolnilo vstupenky prosinec roboti překupníků poničili prodejní systém,0,1,FP
gold_doc_0280,gold_doc_0280_target,Naštval,VERB,Naštval část vlivných poslanců,0,1,FP
gold_doc_0280,gold_doc_0280_target,část,NOUN,Naštval část vlivných poslanců,0,1,FP
gold_doc_0280,gold_doc_0280_target,vlivných,ADJ,Naštval část vlivných poslanců,1,1,TP
gold_doc_0280,gold_doc_0280_target,poslanců,NOUN,Naštval část vlivných poslanců,0,1,FP
gold_doc_0281,gold_doc_0281_target,Evropská,ADJ,Evropská komise navrhuje pozastavit část přelomových zákonů umělé inteligenci silným tlakem velkých technologických firem vlády,0,0,TN
gold_doc_0281,gold_doc_0281_target,komise,NOUN,Evropská komise navrhuje pozastavit část přelomových zákonů umělé inteligenci silným tlakem velkých technologických firem vlády,0,0,TN
gold_doc_0281,gold_doc_0281_target,navrhuje,VERB,Evropská komise navrhuje pozastavit část přelomových zákonů umělé inteligenci silným tlakem velkých technologických firem vlády,0,0,TN
