document_id,sentence_id,form,pos,sentence_context,true_label,pred_label,category
gold_doc_0122,gold_doc_0122_target,investičních,ADJ,"Nové opatření se týká bezmála všech velkých investičních společností , které tu podnikají .",0,0,TN
gold_doc_0122,gold_doc_0122_target,společností,NOUN,"Nové opatření se týká bezmála všech velkých investičních společností , které tu podnikají .",0,0,TN
gold_doc_0122,gold_doc_0122_target,tu,ADV,"Nové opatření se týká bezmála všech velkých investičních společností , které tu podnikají .",0,0,TN
gold_doc_0122,gold_doc_0122_target,podnikají,VERB,"Nové opatření se týká bezmála všech velkých investičních společností , které tu podnikají .",0,0,TN
gold_doc_0138,gold_doc_0138_target,Rozhodnutí,NOUN,"Rozhodnutí bylo zbabělé , ministr měl bojovat až do samotného konce .",0,1,FP
gold_doc_0138,gold_doc_0138_target,zbabělé,ADJ,"Rozhodnutí bylo zbabělé , ministr měl bojovat až do samotného konce .",1,1,TP
gold_doc_0138,gold_doc_0138_target,ministr,NOUN,"Rozhodnutí bylo zbabělé , ministr měl bojovat až do samotného konce .",0,1,FP
gold_doc_0138,gold_doc_0138_target,měl,VERB,"Rozhodnutí bylo zbabělé , ministr měl bojovat až do samotného konce .",0,1,FP
gold_doc_0138,gold_doc_0138_target,bojovat,VERB,"Rozhodnutí bylo zbabělé , ministr měl bojovat až do samotného konce .",0,1,FP
gold_doc_0138,gold_doc_0138_target,samotného,ADJ,"Rozhodnutí bylo zbabělé , ministr měl bojovat až do samotného konce .",0,1,FP
gold_doc_0138,gold_doc_0138_target,konce,NOUN,"Rozhodnutí bylo zbabělé , ministr měl bojovat až do samotného konce .",0,1,FP
gold_doc_0139,gold_doc_0139_target,Ceny,NOUN,Ceny těchto nemovitostí jsou neskutečné .,0,1,FP
gold_doc_0139,gold_doc_0139_target,nemovitostí,NOUN,Ceny těchto nemovitostí jsou neskutečné .,0,1,FP
gold_doc_0139,gold_doc_0139_target,neskutečné,ADJ,Ceny těchto nemovitostí jsou neskutečné .,1,1,TP
gold_doc_0143,gold_doc_0143_target,předal,VERB,"Macinka předal Majerové velkou kytici , protože se jí chtěl omluvit za hodně vulgární výraz , který v minulosti na její adresu použil .",0,0,TN
gold_doc_0143,gold_doc_0143_target,velkou,ADJ,"Macinka předal Majerové velkou kytici , protože se jí chtěl omluvit za hodně vulgární výraz , který v minulosti na její adresu použil .",0,0,TN
gold_doc_0143,gold_doc_0143_target,kytici,NOUN,"Macinka předal Majerové velkou kytici , protože se jí chtěl omluvit za hodně vulgární výraz , který v minulosti na její adresu použil .",0,0,TN
gold_doc_0143,gold_doc_0143_target,chtěl,VERB,"Macinka předal Majerové velkou kytici , protože se jí chtěl omluvit za hodně vulgární výraz , který v minulosti na její adresu použil .",0,0,TN
gold_doc_0143,gold_doc_0143_target,omluvit,VERB,"Macinka předal Majerové velkou kytici , protože se jí chtěl omluvit za hodně vulgární výraz , který v minulosti na její adresu použil .",0,0,TN
gold_doc_0143,gold_doc_0143_target,hodně,ADV,"Macinka předal Majerové velkou kytici , protože se jí chtěl omluvit za hodně vulgární výraz , který v minulosti na její adresu použil .",1,1,TP
gold_doc_0143,gold_doc_0143_target,vulgární,ADJ,"Macinka předal Majerové velkou kytici , protože se jí chtěl omluvit za hodně vulgární výraz , který v minulosti na její adresu použil .",0,1,FP
gold_doc_0143,gold_doc_0143_target,výraz,NOUN,"Macinka předal Majerové velkou kytici , protože se jí chtěl omluvit za hodně vulgární výraz , který v minulosti na její adresu použil .",0,0,TN
gold_doc_0143,gold_doc_0143_target,minulosti,NOUN,"Macinka předal Majerové velkou kytici , protože se jí chtěl omluvit za hodně vulgární výraz , který v minulosti na její adresu použil .",0,0,TN
gold_doc_0143,gold_doc_0143_target,adresu,NOUN,"Macinka předal Majerové velkou kytici , protože se jí chtěl omluvit za hodně vulgární výraz , který v minulosti na její adresu použil .",0,0,TN
gold_doc_0143,gold_doc_0143_target,použil,VERB,"Macinka předal Majerové velkou kytici , protože se jí chtěl omluvit za hodně vulgární výraz , který v minulosti na její adresu použil .",0,0,TN
gold_doc_0155,gold_doc_0155_target,Hodnota,NOUN,"Hodnota cenných papírů banky poklesla během obchodního dne o 1 , 2 procenta .",0,0,TN
gold_doc_0155,gold_doc_0155_target,cenných,ADJ,"Hodnota cenných papírů banky poklesla během obchodního dne o 1 , 2 procenta .",0,0,TN
gold_doc_0155,gold_doc_0155_target,papírů,NOUN,"Hodnota cenných papírů banky poklesla během obchodního dne o 1 , 2 procenta .",0,0,TN
gold_doc_0155,gold_doc_0155_target,banky,NOUN,"Hodnota cenných papírů banky poklesla během obchodního dne o 1 , 2 procenta .",0,0,TN
gold_doc_0155,gold_doc_0155_target,poklesla,VERB,"Hodnota cenných papírů banky poklesla během obchodního dne o 1 , 2 procenta .",0,0,TN
gold_doc_0155,gold_doc_0155_target,obchodního,ADJ,"Hodnota cenných papírů banky poklesla během obchodního dne o 1 , 2 procenta .",0,0,TN
gold_doc_0155,gold_doc_0155_target,dne,NOUN,"Hodnota cenných papírů banky poklesla během obchodního dne o 1 , 2 procenta .",0,0,TN
gold_doc_0155,gold_doc_0155_target,procenta,NOUN,"Hodnota cenných papírů banky poklesla během obchodního dne o 1 , 2 procenta .",0,0,TN
gold_doc_0159,gold_doc_0159_target,Nemocnost,NOUN,Nemocnost v populaci dosáhla úrovně 1500 případů na sto tisíc obyvatel .,0,0,TN
gold_doc_0159,gold_doc_0159_target,populaci,NOUN,Nemocnost v populaci dosáhla úrovně 1500 případů na sto tisíc obyvatel .,0,0,TN
gold_doc_0159,gold_doc_0159_target,dosáhla,VERB,Nemocnost v populaci dosáhla úrovně 1500 případů na sto tisíc obyvatel .,0,0,TN
gold_doc_0159,gold_doc_0159_target,úrovně,NOUN,Nemocnost v populaci dosáhla úrovně 1500 případů na sto tisíc obyvatel .,0,0,TN
gold_doc_0159,gold_doc_0159_target,případů,NOUN,Nemocnost v populaci dosáhla úrovně 1500 případů na sto tisíc obyvatel .,0,0,TN
gold_doc_0159,gold_doc_0159_target,sto,NOUN,Nemocnost v populaci dosáhla úrovně 1500 případů na sto tisíc obyvatel .,0,0,TN
gold_doc_0159,gold_doc_0159_target,obyvatel,NOUN,Nemocnost v populaci dosáhla úrovně 1500 případů na sto tisíc obyvatel .,0,0,TN
gold_doc_0165,gold_doc_0165_target,Investice,NOUN,Investice v hodnotě 800 milionů korun vytvoří 200 nových pracovních míst .,0,0,TN
gold_doc_0165,gold_doc_0165_target,hodnotě,NOUN,Investice v hodnotě 800 milionů korun vytvoří 200 nových pracovních míst .,0,0,TN
gold_doc_0165,gold_doc_0165_target,milionů,NOUN,Investice v hodnotě 800 milionů korun vytvoří 200 nových pracovních míst .,0,0,TN
gold_doc_0165,gold_doc_0165_target,korun,NOUN,Investice v hodnotě 800 milionů korun vytvoří 200 nových pracovních míst .,0,0,TN
gold_doc_0165,gold_doc_0165_target,vytvoří,VERB,Investice v hodnotě 800 milionů korun vytvoří 200 nových pracovních míst .,0,0,TN
gold_doc_0165,gold_doc_0165_target,nových,ADJ,Investice v hodnotě 800 milionů korun vytvoří 200 nových pracovních míst .,0,0,TN
gold_doc_0165,gold_doc_0165_target,pracovních,ADJ,Investice v hodnotě 800 milionů korun vytvoří 200 nových pracovních míst .,0,0,TN
gold_doc_0165,gold_doc_0165_target,míst,NOUN,Investice v hodnotě 800 milionů korun vytvoří 200 nových pracovních míst .,0,0,TN
gold_doc_0166,gold_doc_0166_target,Zóny,NOUN,Zóny omezí vjezd starším vozidlům s emisními normami Euro 4 a nižšími .,0,0,TN
gold_doc_0166,gold_doc_0166_target,omezí,VERB,Zóny omezí vjezd starším vozidlům s emisními normami Euro 4 a nižšími .,0,0,TN
gold_doc_0166,gold_doc_0166_target,vjezd,ADJ,Zóny omezí vjezd starším vozidlům s emisními normami Euro 4 a nižšími .,0,0,TN
gold_doc_0166,gold_doc_0166_target,starším,ADJ,Zóny omezí vjezd starším vozidlům s emisními normami Euro 4 a nižšími .,0,0,TN
gold_doc_0166,gold_doc_0166_target,vozidlům,NOUN,Zóny omezí vjezd starším vozidlům s emisními normami Euro 4 a nižšími .,0,0,TN
gold_doc_0166,gold_doc_0166_target,emisními,ADJ,Zóny omezí vjezd starším vozidlům s emisními normami Euro 4 a nižšími .,0,0,TN
gold_doc_0166,gold_doc_0166_target,normami,NOUN,Zóny omezí vjezd starším vozidlům s emisními normami Euro 4 a nižšími .,0,0,TN
gold_doc_0166,gold_doc_0166_target,Euro,ADJ,Zóny omezí vjezd starším vozidlům s emisními normami Euro 4 a nižšími .,0,0,TN
gold_doc_0166,gold_doc_0166_target,nižšími,ADJ,Zóny omezí vjezd starším vozidlům s emisními normami Euro 4 a nižšími .,0,0,TN
gold_doc_0168,gold_doc_0168_target,Schválení,NOUN,Schválení se týká vakcín proti chřipce a také novému koronavirovému kmenu .,0,0,TN
gold_doc_0168,gold_doc_0168_target,týká,VERB,Schválení se týká vakcín proti chřipce a také novému koronavirovému kmenu .,0,0,TN
gold_doc_0168,gold_doc_0168_target,vakcín,NOUN,Schválení se týká vakcín proti chřipce a také novému koronavirovému kmenu .,0,0,TN
gold_doc_0168,gold_doc_0168_target,chřipce,NOUN,Schválení se týká vakcín proti chřipce a také novému koronavirovému kmenu .,0,0,TN
gold_doc_0168,gold_doc_0168_target,také,ADV,Schválení se týká vakcín proti chřipce a také novému koronavirovému kmenu .,0,0,TN
gold_doc_0168,gold_doc_0168_target,novému,ADJ,Schválení se týká vakcín proti chřipce a také novému koronavirovému kmenu .,0,0,TN
gold_doc_0168,gold_doc_0168_target,koronavirovému,ADJ,Schválení se týká vakcín proti chřipce a také novému koronavirovému kmenu .,0,0,TN
gold_doc_0168,gold_doc_0168_target,kmenu,NOUN,Schválení se týká vakcín proti chřipce a také novému koronavirovému kmenu .,0,0,TN
gold_doc_0169,gold_doc_0169_target,Hlavní,ADJ,"Hlavní úroková sazba byla zvýšena o 0 , 75 procentního bodu na úroveň 6 , 5 procenta .",0,0,TN
gold_doc_0169,gold_doc_0169_target,úroková,ADJ,"Hlavní úroková sazba byla zvýšena o 0 , 75 procentního bodu na úroveň 6 , 5 procenta .",0,0,TN
gold_doc_0169,gold_doc_0169_target,sazba,NOUN,"Hlavní úroková sazba byla zvýšena o 0 , 75 procentního bodu na úroveň 6 , 5 procenta .",0,0,TN
gold_doc_0169,gold_doc_0169_target,zvýšena,ADJ,"Hlavní úroková sazba byla zvýšena o 0 , 75 procentního bodu na úroveň 6 , 5 procenta .",0,0,TN
gold_doc_0169,gold_doc_0169_target,procentního,ADJ,"Hlavní úroková sazba byla zvýšena o 0 , 75 procentního bodu na úroveň 6 , 5 procenta .",0,0,TN
gold_doc_0169,gold_doc_0169_target,bodu,NOUN,"Hlavní úroková sazba byla zvýšena o 0 , 75 procentního bodu na úroveň 6 , 5 procenta .",0,0,TN
gold_doc_0169,gold_doc_0169_target,úroveň,NOUN,"Hlavní úroková sazba byla zvýšena o 0 , 75 procentního bodu na úroveň 6 , 5 procenta .",0,0,TN
gold_doc_0169,gold_doc_0169_target,procenta,NOUN,"Hlavní úroková sazba byla zvýšena o 0 , 75 procentního bodu na úroveň 6 , 5 procenta .",0,0,TN
gold_doc_0174,gold_doc_0174_target,nehodě,NOUN,Při nehodě došlo ke srážce tří osobních vozidel a jednoho kamionu nákladní dopravy .,0,0,TN
gold_doc_0174,gold_doc_0174_target,došlo,VERB,Při nehodě došlo ke srážce tří osobních vozidel a jednoho kamionu nákladní dopravy .,0,0,TN
gold_doc_0174,gold_doc_0174_target,srážce,NOUN,Při nehodě došlo ke srážce tří osobních vozidel a jednoho kamionu nákladní dopravy .,0,0,TN
gold_doc_0174,gold_doc_0174_target,osobních,ADJ,Při nehodě došlo ke srážce tří osobních vozidel a jednoho kamionu nákladní dopravy .,0,0,TN
gold_doc_0174,gold_doc_0174_target,vozidel,NOUN,Při nehodě došlo ke srážce tří osobních vozidel a jednoho kamionu nákladní dopravy .,0,0,TN
gold_doc_0174,gold_doc_0174_target,kamionu,NOUN,Při nehodě došlo ke srážce tří osobních vozidel a jednoho kamionu nákladní dopravy .,0,0,TN
gold_doc_0174,gold_doc_0174_target,nákladní,ADJ,Při nehodě došlo ke srážce tří osobních vozidel a jednoho kamionu nákladní dopravy .,0,0,TN
gold_doc_0174,gold_doc_0174_target,dopravy,NOUN,Při nehodě došlo ke srážce tří osobních vozidel a jednoho kamionu nákladní dopravy .,0,0,TN
gold_doc_0180,gold_doc_0180_target,Škoda,NOUN,Škoda byla předběžně vyčíslena na 20 milionů korun v majetku firmy .,0,0,TN
gold_doc_0180,gold_doc_0180_target,předběžně,ADV,Škoda byla předběžně vyčíslena na 20 milionů korun v majetku firmy .,0,0,TN
gold_doc_0180,gold_doc_0180_target,vyčíslena,ADJ,Škoda byla předběžně vyčíslena na 20 milionů korun v majetku firmy .,0,0,TN
gold_doc_0180,gold_doc_0180_target,milionů,NOUN,Škoda byla předběžně vyčíslena na 20 milionů korun v majetku firmy .,0,0,TN
gold_doc_0180,gold_doc_0180_target,korun,NOUN,Škoda byla předběžně vyčíslena na 20 milionů korun v majetku firmy .,0,0,TN
gold_doc_0180,gold_doc_0180_target,majetku,NOUN,Škoda byla předběžně vyčíslena na 20 milionů korun v majetku firmy .,0,0,TN
gold_doc_0180,gold_doc_0180_target,firmy,NOUN,Škoda byla předběžně vyčíslena na 20 milionů korun v majetku firmy .,0,0,TN
gold_doc_0192,gold_doc_0192_target,Studie,NOUN,Studie testovala účinnost kombinované terapie na skupině 80 pacientů .,0,0,TN
gold_doc_0192,gold_doc_0192_target,testovala,VERB,Studie testovala účinnost kombinované terapie na skupině 80 pacientů .,0,0,TN
gold_doc_0192,gold_doc_0192_target,účinnost,NOUN,Studie testovala účinnost kombinované terapie na skupině 80 pacientů .,0,0,TN
gold_doc_0192,gold_doc_0192_target,kombinované,ADJ,Studie testovala účinnost kombinované terapie na skupině 80 pacientů .,0,0,TN
gold_doc_0192,gold_doc_0192_target,terapie,NOUN,Studie testovala účinnost kombinované terapie na skupině 80 pacientů .,0,0,TN
gold_doc_0192,gold_doc_0192_target,skupině,NOUN,Studie testovala účinnost kombinované terapie na skupině 80 pacientů .,0,0,TN
gold_doc_0192,gold_doc_0192_target,pacientů,NOUN,Studie testovala účinnost kombinované terapie na skupině 80 pacientů .,0,0,TN
gold_doc_0195,gold_doc_0195_target,První,ADJ,První etapa oprav zahrnuje fasádu katedrály svatého Víta na Pražském hradě .,0,0,TN
gold_doc_0195,gold_doc_0195_target,etapa,NOUN,První etapa oprav zahrnuje fasádu katedrály svatého Víta na Pražském hradě .,0,0,TN
gold_doc_0195,gold_doc_0195_target,oprav,NOUN,První etapa oprav zahrnuje fasádu katedrály svatého Víta na Pražském hradě .,0,0,TN
gold_doc_0195,gold_doc_0195_target,zahrnuje,VERB,První etapa oprav zahrnuje fasádu katedrály svatého Víta na Pražském hradě .,0,0,TN
gold_doc_0195,gold_doc_0195_target,fasádu,NOUN,První etapa oprav zahrnuje fasádu katedrály svatého Víta na Pražském hradě .,0,0,TN
gold_doc_0195,gold_doc_0195_target,katedrály,NOUN,První etapa oprav zahrnuje fasádu katedrály svatého Víta na Pražském hradě .,0,0,TN
gold_doc_0195,gold_doc_0195_target,svatého,ADJ,První etapa oprav zahrnuje fasádu katedrály svatého Víta na Pražském hradě .,0,0,TN
gold_doc_0195,gold_doc_0195_target,Pražském,ADJ,První etapa oprav zahrnuje fasádu katedrály svatého Víta na Pražském hradě .,0,0,TN
gold_doc_0195,gold_doc_0195_target,hradě,NOUN,První etapa oprav zahrnuje fasádu katedrály svatého Víta na Pražském hradě .,0,0,TN
gold_doc_0201,gold_doc_0201_target,Systém,NOUN,Systém začne fungovat v pilotním režimu v průběhu prvního pololetí roku 2027 .,0,0,TN
gold_doc_0201,gold_doc_0201_target,začne,VERB,Systém začne fungovat v pilotním režimu v průběhu prvního pololetí roku 2027 .,0,0,TN
gold_doc_0201,gold_doc_0201_target,fungovat,VERB,Systém začne fungovat v pilotním režimu v průběhu prvního pololetí roku 2027 .,0,0,TN
gold_doc_0201,gold_doc_0201_target,pilotním,ADJ,Systém začne fungovat v pilotním režimu v průběhu prvního pololetí roku 2027 .,0,0,TN
gold_doc_0201,gold_doc_0201_target,režimu,NOUN,Systém začne fungovat v pilotním režimu v průběhu prvního pololetí roku 2027 .,0,0,TN
gold_doc_0201,gold_doc_0201_target,průběhu,NOUN,Systém začne fungovat v pilotním režimu v průběhu prvního pololetí roku 2027 .,0,0,TN
gold_doc_0201,gold_doc_0201_target,prvního,ADJ,Systém začne fungovat v pilotním režimu v průběhu prvního pololetí roku 2027 .,0,0,TN
gold_doc_0201,gold_doc_0201_target,pololetí,NOUN,Systém začne fungovat v pilotním režimu v průběhu prvního pololetí roku 2027 .,0,0,TN
gold_doc_0201,gold_doc_0201_target,roku,NOUN,Systém začne fungovat v pilotním režimu v průběhu prvního pololetí roku 2027 .,0,0,TN
gold_doc_0205,gold_doc_0205_target,Dohoda,NOUN,Dohoda se týká výstavby nových jaderných reaktorů v obou sousedních státech .,0,0,TN
gold_doc_0205,gold_doc_0205_target,týká,VERB,Dohoda se týká výstavby nových jaderných reaktorů v obou sousedních státech .,0,0,TN
gold_doc_0205,gold_doc_0205_target,výstavby,NOUN,Dohoda se týká výstavby nových jaderných reaktorů v obou sousedních státech .,0,0,TN
gold_doc_0205,gold_doc_0205_target,nových,ADJ,Dohoda se týká výstavby nových jaderných reaktorů v obou sousedních státech .,0,0,TN
gold_doc_0205,gold_doc_0205_target,jaderných,ADJ,Dohoda se týká výstavby nových jaderných reaktorů v obou sousedních státech .,0,0,TN
gold_doc_0205,gold_doc_0205_target,reaktorů,NOUN,Dohoda se týká výstavby nových jaderných reaktorů v obou sousedních státech .,0,0,TN
gold_doc_0205,gold_doc_0205_target,sousedních,ADJ,Dohoda se týká výstavby nových jaderných reaktorů v obou sousedních státech .,0,0,TN
gold_doc_0205,gold_doc_0205_target,státech,NOUN,Dohoda se týká výstavby nových jaderných reaktorů v obou sousedních státech .,0,0,TN
gold_doc_0210,gold_doc_0210_target,Rozdíl,NOUN,Rozdíl mezi platy mužů a žen činí v průměru 15 procent hrubé mzdy .,0,0,TN
gold_doc_0210,gold_doc_0210_target,platy,NOUN,Rozdíl mezi platy mužů a žen činí v průměru 15 procent hrubé mzdy .,0,0,TN
gold_doc_0210,gold_doc_0210_target,mužů,NOUN,Rozdíl mezi platy mužů a žen činí v průměru 15 procent hrubé mzdy .,0,0,TN
gold_doc_0210,gold_doc_0210_target,žen,NOUN,Rozdíl mezi platy mužů a žen činí v průměru 15 procent hrubé mzdy .,0,0,TN
gold_doc_0210,gold_doc_0210_target,činí,VERB,Rozdíl mezi platy mužů a žen činí v průměru 15 procent hrubé mzdy .,0,0,TN
gold_doc_0210,gold_doc_0210_target,průměru,NOUN,Rozdíl mezi platy mužů a žen činí v průměru 15 procent hrubé mzdy .,0,0,TN
gold_doc_0210,gold_doc_0210_target,procent,NOUN,Rozdíl mezi platy mužů a žen činí v průměru 15 procent hrubé mzdy .,0,0,TN
gold_doc_0210,gold_doc_0210_target,hrubé,ADJ,Rozdíl mezi platy mužů a žen činí v průměru 15 procent hrubé mzdy .,0,0,TN
gold_doc_0210,gold_doc_0210_target,mzdy,NOUN,Rozdíl mezi platy mužů a žen činí v průměru 15 procent hrubé mzdy .,0,0,TN
gold_doc_0215,gold_doc_0215_target,Produktivita,NOUN,Produktivita práce v některých odvětvích klesla o dvě procenta .,0,0,TN
gold_doc_0215,gold_doc_0215_target,práce,NOUN,Produktivita práce v některých odvětvích klesla o dvě procenta .,0,0,TN
gold_doc_0215,gold_doc_0215_target,odvětvích,NOUN,Produktivita práce v některých odvětvích klesla o dvě procenta .,0,0,TN
gold_doc_0215,gold_doc_0215_target,klesla,VERB,Produktivita práce v některých odvětvích klesla o dvě procenta .,0,0,TN
gold_doc_0215,gold_doc_0215_target,procenta,NOUN,Produktivita práce v některých odvětvích klesla o dvě procenta .,0,0,TN
gold_doc_0216,gold_doc_0216_target,Administrativní,ADJ,Administrativní zpracování těchto žádostí se prodloužilo o deset dní .,0,0,TN
gold_doc_0216,gold_doc_0216_target,zpracování,NOUN,Administrativní zpracování těchto žádostí se prodloužilo o deset dní .,0,0,TN
gold_doc_0216,gold_doc_0216_target,žádostí,NOUN,Administrativní zpracování těchto žádostí se prodloužilo o deset dní .,0,0,TN
gold_doc_0216,gold_doc_0216_target,prodloužilo,VERB,Administrativní zpracování těchto žádostí se prodloužilo o deset dní .,0,0,TN
gold_doc_0216,gold_doc_0216_target,dní,NOUN,Administrativní zpracování těchto žádostí se prodloužilo o deset dní .,0,0,TN
gold_doc_0217,gold_doc_0217_target,Podpora,NOUN,"Podpora inovací ze strany státu tvoří 0 , 8 procenta HDP .",0,0,TN
gold_doc_0217,gold_doc_0217_target,inovací,NOUN,"Podpora inovací ze strany státu tvoří 0 , 8 procenta HDP .",0,0,TN
gold_doc_0217,gold_doc_0217_target,strany,NOUN,"Podpora inovací ze strany státu tvoří 0 , 8 procenta HDP .",0,0,TN
gold_doc_0217,gold_doc_0217_target,státu,NOUN,"Podpora inovací ze strany státu tvoří 0 , 8 procenta HDP .",0,0,TN
gold_doc_0217,gold_doc_0217_target,tvoří,VERB,"Podpora inovací ze strany státu tvoří 0 , 8 procenta HDP .",0,0,TN
gold_doc_0217,gold_doc_0217_target,procenta,NOUN,"Podpora inovací ze strany státu tvoří 0 , 8 procenta HDP .",0,0,TN
gold_doc_0217,gold_doc_0217_target,HDP,NOUN,"Podpora inovací ze strany státu tvoří 0 , 8 procenta HDP .",0,0,TN
gold_doc_0228,gold_doc_0228_target,Kolej,NOUN,"Kolej Nepomucenum slouží studentům teologie a filozofie , kteří se připravují na kněžství .",0,0,TN
gold_doc_0228,gold_doc_0228_target,slouží,VERB,"Kolej Nepomucenum slouží studentům teologie a filozofie , kteří se připravují na kněžství .",0,0,TN
gold_doc_0228,gold_doc_0228_target,studentům,NOUN,"Kolej Nepomucenum slouží studentům teologie a filozofie , kteří se připravují na kněžství .",0,0,TN
gold_doc_0228,gold_doc_0228_target,teologie,NOUN,"Kolej Nepomucenum slouží studentům teologie a filozofie , kteří se připravují na kněžství .",0,0,TN
gold_doc_0228,gold_doc_0228_target,filozofie,NOUN,"Kolej Nepomucenum slouží studentům teologie a filozofie , kteří se připravují na kněžství .",0,0,TN
gold_doc_0228,gold_doc_0228_target,připravují,VERB,"Kolej Nepomucenum slouží studentům teologie a filozofie , kteří se připravují na kněžství .",0,0,TN
gold_doc_0228,gold_doc_0228_target,kněžství,NOUN,"Kolej Nepomucenum slouží studentům teologie a filozofie , kteří se připravují na kněžství .",0,1,FP
gold_doc_0230,gold_doc_0230_target,norimberském,ADJ,V norimberském procesu byla organizace SS označena jako zločinecká organizace .,0,0,TN
gold_doc_0230,gold_doc_0230_target,procesu,NOUN,V norimberském procesu byla organizace SS označena jako zločinecká organizace .,0,0,TN
gold_doc_0230,gold_doc_0230_target,organizace,NOUN,V norimberském procesu byla organizace SS označena jako zločinecká organizace .,0,0,TN
gold_doc_0230,gold_doc_0230_target,označena,ADJ,V norimberském procesu byla organizace SS označena jako zločinecká organizace .,0,0,TN
gold_doc_0230,gold_doc_0230_target,zločinecká,ADJ,V norimberském procesu byla organizace SS označena jako zločinecká organizace .,0,1,FP
gold_doc_0230,gold_doc_0230_target,organizace,NOUN,V norimberském procesu byla organizace SS označena jako zločinecká organizace .,0,0,TN
gold_doc_0237,gold_doc_0237_target,Nové,ADJ,Nové varhany dostala katedrála za peníze z deset let trvající veřejné sbírky letos .,0,0,TN
gold_doc_0237,gold_doc_0237_target,varhany,NOUN,Nové varhany dostala katedrála za peníze z deset let trvající veřejné sbírky letos .,0,0,TN
gold_doc_0237,gold_doc_0237_target,dostala,VERB,Nové varhany dostala katedrála za peníze z deset let trvající veřejné sbírky letos .,0,0,TN
gold_doc_0237,gold_doc_0237_target,katedrála,NOUN,Nové varhany dostala katedrála za peníze z deset let trvající veřejné sbírky letos .,0,0,TN
gold_doc_0237,gold_doc_0237_target,peníze,NOUN,Nové varhany dostala katedrála za peníze z deset let trvající veřejné sbírky letos .,0,0,TN
gold_doc_0237,gold_doc_0237_target,let,NOUN,Nové varhany dostala katedrála za peníze z deset let trvající veřejné sbírky letos .,0,0,TN
gold_doc_0237,gold_doc_0237_target,trvající,ADJ,Nové varhany dostala katedrála za peníze z deset let trvající veřejné sbírky letos .,0,0,TN
gold_doc_0237,gold_doc_0237_target,veřejné,ADJ,Nové varhany dostala katedrála za peníze z deset let trvající veřejné sbírky letos .,0,0,TN
gold_doc_0237,gold_doc_0237_target,sbírky,NOUN,Nové varhany dostala katedrála za peníze z deset let trvající veřejné sbírky letos .,0,0,TN
gold_doc_0237,gold_doc_0237_target,letos,ADV,Nové varhany dostala katedrála za peníze z deset let trvající veřejné sbírky letos .,0,0,TN
gold_doc_0240,gold_doc_0240_target,Volit,VERB,"Volit v referendu přišlo jen 20 , 71 procenta oprávněných voličů .",0,0,TN
gold_doc_0240,gold_doc_0240_target,referendu,NOUN,"Volit v referendu přišlo jen 20 , 71 procenta oprávněných voličů .",0,0,TN
gold_doc_0240,gold_doc_0240_target,přišlo,VERB,"Volit v referendu přišlo jen 20 , 71 procenta oprávněných voličů .",0,0,TN
gold_doc_0240,gold_doc_0240_target,procenta,NOUN,"Volit v referendu přišlo jen 20 , 71 procenta oprávněných voličů .",0,0,TN
gold_doc_0240,gold_doc_0240_target,oprávněných,ADJ,"Volit v referendu přišlo jen 20 , 71 procenta oprávněných voličů .",0,0,TN
gold_doc_0240,gold_doc_0240_target,voličů,NOUN,"Volit v referendu přišlo jen 20 , 71 procenta oprávněných voličů .",0,0,TN
gold_doc_0242,gold_doc_0242_target,Město,NOUN,Město při plánování průmyslového parku o rozloze zhruba 115 hektarů uzavřelo spolupráci se Státní investiční a rozvojovou společností .,0,0,TN
gold_doc_0242,gold_doc_0242_target,plánování,NOUN,Město při plánování průmyslového parku o rozloze zhruba 115 hektarů uzavřelo spolupráci se Státní investiční a rozvojovou společností .,0,0,TN
gold_doc_0242,gold_doc_0242_target,průmyslového,ADJ,Město při plánování průmyslového parku o rozloze zhruba 115 hektarů uzavřelo spolupráci se Státní investiční a rozvojovou společností .,0,0,TN
gold_doc_0242,gold_doc_0242_target,parku,NOUN,Město při plánování průmyslového parku o rozloze zhruba 115 hektarů uzavřelo spolupráci se Státní investiční a rozvojovou společností .,0,0,TN
gold_doc_0242,gold_doc_0242_target,rozloze,NOUN,Město při plánování průmyslového parku o rozloze zhruba 115 hektarů uzavřelo spolupráci se Státní investiční a rozvojovou společností .,0,0,TN
gold_doc_0242,gold_doc_0242_target,zhruba,ADV,Město při plánování průmyslového parku o rozloze zhruba 115 hektarů uzavřelo spolupráci se Státní investiční a rozvojovou společností .,1,0,FN
gold_doc_0242,gold_doc_0242_target,hektarů,NOUN,Město při plánování průmyslového parku o rozloze zhruba 115 hektarů uzavřelo spolupráci se Státní investiční a rozvojovou společností .,0,0,TN
gold_doc_0242,gold_doc_0242_target,uzavřelo,VERB,Město při plánování průmyslového parku o rozloze zhruba 115 hektarů uzavřelo spolupráci se Státní investiční a rozvojovou společností .,0,0,TN
gold_doc_0242,gold_doc_0242_target,spolupráci,NOUN,Město při plánování průmyslového parku o rozloze zhruba 115 hektarů uzavřelo spolupráci se Státní investiční a rozvojovou společností .,0,0,TN
gold_doc_0242,gold_doc_0242_target,Státní,ADJ,Město při plánování průmyslového parku o rozloze zhruba 115 hektarů uzavřelo spolupráci se Státní investiční a rozvojovou společností .,0,0,TN
